% rows 51 cols 7
 0.00000  -0.0996  -0.0996  -0.0996   0.2008   0.2008   0.9373
 0.02000  -0.1019  -0.1019  -0.0952   0.2007   0.2007   0.9014
 0.04000  -0.1041  -0.1041  -0.0913   0.2006   0.2006   0.8639
 0.06000  -0.1062  -0.1062  -0.0881   0.2003   0.2003   0.8266
 0.08000  -0.1081  -0.1081  -0.0857   0.1998   0.1998   0.7899
 0.10000  -0.1098  -0.1098  -0.0842   0.1993   0.1993   0.7541
 0.12000  -0.1113  -0.1113  -0.0838   0.1986   0.1986   0.7195
 0.14000  -0.1125  -0.1125  -0.0845   0.1979   0.1979   0.6860
 0.16000  -0.1134  -0.1134  -0.0863   0.1970   0.1970   0.6537
 0.18000  -0.1140  -0.1140  -0.0894   0.1960   0.1960   0.6226
 0.20000  -0.1142  -0.1142  -0.0938   0.1949   0.1949   0.5927
 0.22000  -0.1141  -0.1141  -0.0994   0.1936   0.1936   0.5639
 0.24000  -0.1136  -0.1136  -0.1063   0.1923   0.1923   0.5363
 0.26000  -0.1145  -0.1127  -0.1127   0.1909   0.1909   0.5097
 0.28000  -0.1238  -0.1115  -0.1115   0.1894   0.1894   0.4842
 0.30000  -0.1342  -0.1098  -0.1098   0.1878   0.1878   0.4597
 0.32000  -0.1457  -0.1077  -0.1077   0.1861   0.1861   0.4361
 0.34000  -0.1581  -0.1052  -0.1052   0.1844   0.1844   0.4134
 0.36000  -0.1712  -0.1023  -0.1023   0.1826   0.1826   0.3914
 0.38000  -0.1852  -0.0991  -0.0991   0.1807   0.1807   0.3703
 0.40000  -0.1997  -0.0955  -0.0955   0.1788   0.1788   0.3498
 0.42000  -0.2147  -0.0915  -0.0915   0.1769   0.1769   0.3299
 0.44000  -0.2301  -0.0872  -0.0872   0.1750   0.1750   0.3107
 0.46000  -0.2458  -0.0826  -0.0826   0.1731   0.1731   0.2920
 0.48000  -0.2617  -0.0778  -0.0778   0.1712   0.1712   0.2739
 0.50000  -0.2777  -0.0727  -0.0727   0.1693   0.1693   0.2563
 0.52000  -0.2938  -0.0674  -0.0674   0.1676   0.1676   0.2391
 0.54000  -0.3097  -0.0620  -0.0620   0.1658   0.1658   0.2225
 0.56000  -0.3256  -0.0565  -0.0565   0.1642   0.1642   0.2064
 0.58000  -0.3412  -0.0509  -0.0509   0.1627   0.1627   0.1907
 0.60000  -0.3566  -0.0454  -0.0454   0.1614   0.1614   0.1756
 0.62000  -0.3717  -0.0398  -0.0398   0.1602   0.1602   0.1610
 0.64000  -0.3863  -0.0344  -0.0344   0.1470   0.1592   0.1592
 0.66000  -0.4005  -0.0292  -0.0292   0.1335   0.1583   0.1583
 0.68000  -0.4143  -0.0241  -0.0241   0.1206   0.1577   0.1577
 0.70000  -0.4275  -0.0193  -0.0193   0.1083   0.1572   0.1572
 0.72000  -0.4400  -0.0147  -0.0147   0.0967   0.1570   0.1570
 0.74000  -0.4520  -0.0104  -0.0104   0.0857   0.1570   0.1570
 0.76000  -0.4633  -0.0065  -0.0065   0.0754   0.1571   0.1571
 0.78000  -0.4738  -0.0030  -0.0030   0.0659   0.1574   0.1574
 0.80000  -0.4836   0.0002   0.0002   0.0571   0.1579   0.1579
 0.82000  -0.4925   0.0031   0.0031   0.0491   0.1585   0.1585
 0.84000  -0.5007   0.0056   0.0056   0.0419   0.1592   0.1592
 0.86000  -0.5079   0.0077   0.0077   0.0355   0.1599   0.1599
 0.88000  -0.5143   0.0095   0.0095   0.0299   0.1606   0.1606
 0.90000  -0.5197   0.0110   0.0110   0.0251   0.1613   0.1613
 0.92000  -0.5241   0.0122   0.0122   0.0213   0.1619   0.1619
 0.94000  -0.5276   0.0132   0.0132   0.0182   0.1624   0.1624
 0.96000  -0.5301   0.0138   0.0138   0.0160   0.1628   0.1628
 0.98000  -0.5317   0.0142   0.0142   0.0147   0.1630   0.1630
 1.00000  -0.5322   0.0143   0.0143   0.0143   0.1631   0.1631
