 q(1:3)   w(Ry)   eps    epsi  --- NO LFC
  0.05000000  0.00000000  0.00000000    0.1251D+01 -0.527143295760335E+01  0.281524410141486E+00   -0.189162217203653E+00 -0.101023349908116E-01
  0.05000000  0.00000000  0.00000000    0.1355D+01 -0.407631323582869E+01  0.320846358648387E+00   -0.243809254380664E+00 -0.191902110920363E-01
  0.05000000  0.00000000  0.00000000    0.1463D+01 -0.330439392034378E+01  0.195618882524203E+00   -0.301570474847089E+00 -0.178528591669069E-01
  0.05000000  0.00000000  0.00000000    0.1575D+01 -0.259104602623210E+01  0.674311094804586E-01   -0.385683297403116E+00 -0.100372793029050E-01
  0.05000000  0.00000000  0.00000000    0.1691D+01 -0.202235595285599E+01  0.134577485297093E+00   -0.492292811706883E+00 -0.327595785182062E-01
  0.05000000  0.00000000  0.00000000    0.1811D+01 -0.159681332292720E+01  0.998636708244174E-01   -0.623807462513331E+00 -0.390125146125716E-01
  0.05000000  0.00000000  0.00000000    0.1935D+01 -0.121229471056517E+01  0.133667084450719E+00   -0.814974149321533E+00 -0.898586931817336E-01
  0.05000000  0.00000000  0.00000000    0.2063D+01 -0.103403576803549E+01  0.269310822060252E+00   -0.905652079333060E+00 -0.235873761358507E+00
  0.05000000  0.00000000  0.00000000    0.2195D+01 -0.856892372406345E+00  0.345988501909178E-01   -0.116510821375094E+01 -0.470437196570827E-01
  0.05000000  0.00000000  0.00000000    0.2331D+01 -0.555944862075305E+00  0.144294411791034E-01   -0.179752862146030E+01 -0.466545070931924E-01
  0.05000000  0.00000000  0.00000000    0.2471D+01 -0.323753920277736E+00  0.348381437844995E-01   -0.305340953441510E+01 -0.328567821824861E+00
  0.05000000  0.00000000  0.00000000    0.2615D+01 -0.173473797777002E+00  0.105545702490308E+00   -0.420715376782320E+01 -0.255973527760349E+01
  0.05000000  0.00000000  0.00000000    0.2763D+01 -0.942472634613005E-01  0.111405417448246E+00   -0.442606042136147E+01 -0.523184536912740E+01
  0.05000000  0.00000000  0.00000000    0.2915D+01  0.111546463077311E-01  0.478894901527073E-01    0.461349601488164E+01 -0.198068110703878E+02
  0.05000000  0.00000000  0.00000000    0.3071D+01  0.172902435865325E+00  0.325949082543488E-01    0.558512245704907E+01 -0.105288599993244E+01
  0.05000000  0.00000000  0.00000000    0.3231D+01  0.214749407050258E+00  0.174282198479265E+00    0.280749033890784E+01 -0.227844907790429E+01
  0.05000000  0.00000000  0.00000000    0.3395D+01  0.242646954351898E+00  0.352225102429211E-01    0.403616669680838E+01 -0.585887934180692E+00
  0.05000000  0.00000000  0.00000000    0.3563D+01  0.352637821364162E+00  0.576676364459792E-01    0.276190956053266E+01 -0.451661128739206E+00
  0.05000000  0.00000000  0.00000000    0.3735D+01  0.409435916177969E+00  0.652188743722002E-01    0.238194710948667E+01 -0.379419350273393E+00
  0.05000000  0.00000000  0.00000000    0.3911D+01  0.459284179285164E+00  0.614904096521289E-01    0.213896098590969E+01 -0.286370820475934E+00
  0.05000000  0.00000000  0.00000000    0.4091D+01  0.518862092611116E+00  0.577179054140050E-01    0.190373715928896E+01 -0.211770570364872E+00
  0.05000000  0.00000000  0.00000000    0.4275D+01  0.528246646454289E+00  0.113024778502436E+00    0.181018518036623E+01 -0.387311079838518E+00
  0.05000000  0.00000000  0.00000000    0.4463D+01  0.549106745283681E+00  0.290639332512460E-01    0.181605180703549E+01 -0.961226736947403E-01
  0.05000000  0.00000000  0.00000000    0.4655D+01  0.622340279568035E+00  0.428700492148346E-01    0.159924926764765E+01 -0.110164643140936E+00
  0.05000000  0.00000000  0.00000000    0.4851D+01  0.638599535372801E+00  0.868445392432941E-01    0.153749241422731E+01 -0.209086936190272E+00
  0.05000000  0.00000000  0.00000000    0.5051D+01  0.642519031547070E+00  0.604409749592891E-01    0.154272268158889E+01 -0.145122025012282E+00
  0.05000000  0.00000000  0.00000000    0.5255D+01  0.660964690826504E+00  0.606004293926774E-01    0.150032820350767E+01 -0.137557322840979E+00
  0.05000000  0.00000000  0.00000000    0.5463D+01  0.674974058124985E+00  0.431101644388462E-01    0.147551934075410E+01 -0.942404832406590E-01
  0.05000000  0.00000000  0.00000000    0.5675D+01  0.696809653819929E+00  0.292196287709281E-01    0.143259305805018E+01 -0.600735611318788E-01
  0.05000000  0.00000000  0.00000000    0.5891D+01  0.726684470998317E+00  0.156205485434994E-01    0.137547751563483E+01 -0.295667709452340E-01
  0.05000000  0.00000000  0.00000000    0.6111D+01  0.749095123899436E+00  0.282724013108561E-01    0.133304507055638E+01 -0.503118816259817E-01
  0.05000000  0.00000000  0.00000000    0.6335D+01  0.752159771373739E+00  0.284993576261780E-01    0.132759879170153E+01 -0.503027603825192E-01
  0.05000000  0.00000000  0.00000000    0.6563D+01  0.770246534475154E+00  0.150936744051678E-02    0.129828063517741E+01 -0.254409780723711E-02
  0.05000000  0.00000000  0.00000000    0.6795D+01  0.789735056504127E+00  0.141801037583182E-01    0.126583934063702E+01 -0.227288038485350E-01
  0.05000000  0.00000000  0.00000000    0.7031D+01  0.801140465974095E+00 -0.000000000000000E+00    0.124822055865586E+01  0.000000000000000E+00
  0.05000000  0.00000000  0.00000000    0.7271D+01  0.819681152701320E+00 -0.000000000000000E+00    0.121998657246714E+01  0.000000000000000E+00
  0.05000000  0.00000000  0.00000000    0.7515D+01  0.833345858750620E+00 -0.000000000000000E+00    0.119998196367020E+01  0.000000000000000E+00
  0.05000000  0.00000000  0.00000000    0.7763D+01  0.845303671761931E+00 -0.000000000000000E+00    0.118300680974877E+01  0.000000000000000E+00
  0.05000000  0.00000000  0.00000000    0.8015D+01  0.856096487423510E+00  0.205290487724257E-03    0.116809256571809E+01 -0.280106618875447E-03
  0.05000000  0.00000000  0.00000000    0.8271D+01  0.865432737608342E+00  0.934584584973052E-03    0.115548995358261E+01 -0.124781863659779E-02
  0.05000000  0.00000000  0.00000000    0.8531D+01  0.873791351998074E+00  0.759590136383831E-03    0.114443710392054E+01 -0.994863515027823E-03
  0.05000000  0.00000000  0.00000000    0.8795D+01  0.881909991615145E+00  0.878653507870462E-03    0.113390143765239E+01 -0.112971446660671E-02
  0.05000000  0.00000000  0.00000000    0.9063D+01  0.888698316928302E+00  0.202322047179737E-02    0.112523541231073E+01 -0.256172345374441E-02
  0.05000000  0.00000000  0.00000000    0.9335D+01  0.894079266431318E+00  0.190826049245554E-02    0.111846396868843E+01 -0.238717156723946E-02
  0.05000000  0.00000000  0.00000000    0.9611D+01  0.899824839346021E+00  0.476929570200380E-03    0.111132708872592E+01 -0.589031028709218E-03
  0.05000000  0.00000000  0.00000000    0.9891D+01  0.905997863308451E+00 -0.000000000000000E+00    0.110375536245558E+01  0.000000000000000E+00
  0.05000000  0.00000000  0.00000000    0.1018D+02  0.911602128873112E+00 -0.000000000000000E+00    0.109696979452666E+01  0.000000000000000E+00
  0.05000000  0.00000000  0.00000000    0.1046D+02  0.916632487790767E+00 -0.000000000000000E+00    0.109094976811280E+01  0.000000000000000E+00
