        0.00000       -0.58326   1   1
        0.00000       -0.37475   1   2
        0.00000       -0.37475   1   3
        0.00000       -0.19319   1   4
        0.00000       -0.19319   1   5
        0.00000       -0.19246   1   6
        0.00000       -0.11149   1   7
        0.00000       -0.11149   1   8
        0.00000       -0.10682   1   9
        0.00000       -0.09001   1  10
        0.00000       -0.09001   1  11
        0.00000       -0.01532   1  12
        0.00000       -0.01532   1  13
        0.00000        0.00532   1  14
        0.00000        0.15475   1  15
        0.00000        0.15475   1  16
        0.06186       -0.57944   1   1
        0.06186       -0.37350   1   2
        0.06186       -0.37350   1   3
        0.06186       -0.20116   1   4
        0.06186       -0.19928   1   5
        0.06186       -0.19928   1   6
        0.06186       -0.11098   1   7
        0.06186       -0.11098   1   8
        0.06186       -0.10347   1   9
        0.06186       -0.08358   1  10
        0.06186       -0.08358   1  11
        0.06186       -0.01589   1  12
        0.06186       -0.01589   1  13
        0.06186        0.00416   1  14
        0.06186        0.15299   1  15
        0.06186        0.15299   1  16
        0.12372       -0.56812   1   1
        0.12372       -0.36980   1   2
        0.12372       -0.36980   1   3
        0.12372       -0.22404   1   4
        0.12372       -0.21420   1   5
        0.12372       -0.21420   1   6
        0.12372       -0.10954   1   7
        0.12372       -0.10954   1   8
        0.12372       -0.09635   1   9
        0.12372       -0.06780   1  10
        0.12372       -0.06780   1  11
        0.12372       -0.01749   1  12
        0.12372       -0.01749   1  13
        0.12372        0.00088   1  14
        0.12372        0.14782   1  15
        0.12372        0.14782   1  16
        0.18558       -0.54977   1   1
        0.18558       -0.36376   1   2
        0.18558       -0.36376   1   3
        0.18558       -0.25632   1   4
        0.18558       -0.23295   1   5
        0.18558       -0.23295   1   6
        0.18558       -0.10741   1   7
        0.18558       -0.10741   1   8
        0.18558       -0.08924   1   9
        0.18558       -0.04825   1  10
        0.18558       -0.04825   1  11
        0.18558       -0.01960   1  12
        0.18558       -0.01960   1  13
        0.18558       -0.00398   1  14
        0.18558        0.13965   1  15
        0.18558        0.13965   1  16
        0.24744       -0.52502   1   1
        0.24744       -0.35552   1   2
        0.24744       -0.35552   1   3
        0.24744       -0.29470   1   4
        0.24744       -0.25257   1   5
        0.24744       -0.25257   1   6
        0.24744       -0.10491   1   7
        0.24744       -0.10491   1   8
        0.24744       -0.08353   1   9
        0.24744       -0.03096   1  10
        0.24744       -0.03096   1  11
        0.24744       -0.01916   1  12
        0.24744       -0.01916   1  13
        0.24744       -0.00955   1  14
        0.24744        0.12923   1  15
        0.24744        0.12923   1  16
        0.30929       -0.49466   1   1
