 0.000000 -0.251351 1 1
 0.000000 -0.251351 1 2
 0.000000 -0.250067 1 3
 0.000000 -0.129284 1 4
 0.000000 -0.128370 1 5
 0.000000 -0.128369 1 6
 0.000000 -0.068913 1 7
 0.000000 -0.068913 1 8
 0.000000 -0.068660 1 9
 0.000000  0.105411 1 10
 0.000000  0.105751 1 11
 0.000000  0.105792 1 12
 0.000000  0.279583 1 13
 0.000000  0.279588 1 14
 0.041667 -0.252935 1 1
 0.041667 -0.251523 1 2
 0.041667 -0.250503 1 3
 0.041667 -0.130834 1 4
 0.041667 -0.130095 1 5
 0.041667 -0.129287 1 6
 0.041667 -0.072723 1 7
 0.041667 -0.069916 1 8
 0.041667 -0.069726 1 9
 0.041667  0.105474 1 10
 0.041667  0.108044 1 11
 0.041667  0.108222 1 12
 0.041667  0.279626 1 13
 0.041667  0.284639 1 14
 0.083333 -0.258226 1 1
 0.083333 -0.251986 1 2
 0.083333 -0.251082 1 3
 0.083333 -0.135862 1 4
 0.083333 -0.135192 1 5
 0.083333 -0.131433 1 6
 0.083333 -0.083483 1 7
 0.083333 -0.072623 1 8
 0.083333 -0.072466 1 9
 0.083333  0.105053 1 10
 0.083333  0.114889 1 11
 0.083333  0.115028 1 12
 0.083333  0.279689 1 13
 0.083333  0.298484 1 14
 0.125000 -0.266783 1 1
 0.125000 -0.252607 1 2
 0.125000 -0.251745 1 3
 0.125000 -0.143970 1 4
 0.125000 -0.143293 1 5
 0.125000 -0.134539 1 6
 0.125000 -0.099197 1 7
 0.125000 -0.076218 1 8
 0.125000 -0.076092 1 9
 0.125000  0.104386 1 10
 0.125000  0.125331 1 11
 0.125000  0.125406 1 12
 0.125000  0.279767 1 13
 0.125000  0.318098 1 14
 0.166667 -0.278012 1 1
 0.166667 -0.253218 1 2
 0.166667 -0.252393 1 3
 0.166667 -0.154355 1 4
 0.166667 -0.153656 1 5
 0.166667 -0.138229 1 6
 0.166667 -0.117700 1 7
 0.166667 -0.079990 1 8
 0.166667 -0.079889 1 9
 0.166667  0.103552 1 10
 0.166667  0.138456 1 11
 0.166667  0.138471 1 12
 0.166667  0.279852 1 13
 0.166667  0.340159 1 14
 0.208333 -0.291270 1 1
 0.208333 -0.253678 1 2
 0.208333 -0.252905 1 3
 0.208333 -0.166009 1 4
 0.208333 -0.165283 1 5
 0.208333 -0.142040 1 6
 0.208333 -0.137084 1 7
 0.208333 -0.083566 1 8
 0.208333 -0.083484 1 9
 0.208333  0.102635 1 10
 0.208333  0.153398 1 11
 0.208333  0.153451 1 12
 0.208333  0.279935 1 13
 0.208333  0.362062 1 14
 0.250000 -0.305830 1 1
 0.250000 -0.253922 1 2
 0.250000 -0.253225 1 3
 0.250000 -0.177927 1 4
 0.250000 -0.177173 1 5
 0.250000 -0.155797 1 6
 0.250000 -0.145551 1 7
 0.250000 -0.086813 1 8
 0.250000 -0.086748 1 9
 0.250000  0.101719 1 10
 0.250000  0.169442 1 11
 0.250000  0.169534 1 12
 0.250000  0.280006 1 13
 0.250000  0.382242 1 14
 0.291667 -0.320798 1 1
 0.291667 -0.253971 1 2
 0.291667 -0.253380 1 3
 0.291667 -0.189248 1 4
 0.291667 -0.188472 1 5
 0.291667 -0.172629 1 6
 0.291667 -0.148461 1 7
 0.291667 -0.089686 1 8
 0.291667 -0.089638 1 9
 0.291667  0.100873 1 10
 0.291667  0.185751 1 11
 0.291667  0.185861 1 12
 0.291667  0.280061 1 13
 0.291667  0.399985 1 14
 0.333333 -0.335113 1 1
 0.333333 -0.253905 1 2
 0.333333 -0.253451 1 3
 0.333333 -0.199298 1 4
 0.333333 -0.198524 1 5
 0.333333 -0.186768 1 6
 0.333333 -0.150630 1 7
 0.333333 -0.092154 1 8
 0.333333 -0.092122 1 9
 0.333333  0.100149 1 10
 0.333333  0.201323 1 11
 0.333333  0.201433 1 12
 0.333333  0.280097 1 13
 0.333333  0.415060 1 14
 0.375000 -0.347654 1 1
 0.375000 -0.253819 1 2
 0.375000 -0.253521 1 3
 0.375000 -0.207577 1 4
 0.375000 -0.206859 1 5
 0.375000 -0.197779 1 6
 0.375000 -0.152074 1 7
 0.375000 -0.094170 1 8
 0.375000 -0.094153 1 9
 0.375000  0.099575 1 10
 0.375000  0.215044 1 11
 0.375000  0.215142 1 12
 0.375000  0.280113 1 13
 0.375000  0.427354 1 14
 0.416667 -0.357393 1 1
 0.416667 -0.253775 1 2
 0.416667 -0.253628 1 3
 0.416667 -0.213714 1 4
 0.416667 -0.213123 1 5
 0.416667 -0.205515 1 6
 0.416667 -0.152919 1 7
 0.416667 -0.095679 1 8
 0.416667 -0.095673 1 9
 0.416667  0.099162 1 10
 0.416667  0.225788 1 11
 0.416667  0.225869 1 12
 0.416667  0.280112 1 13
 0.416667  0.436613 1 14
 0.458333 -0.363547 1 1
 0.458333 -0.253774 1 2
 0.458333 -0.253740 1 3
 0.458333 -0.217473 1 4
 0.458333 -0.217027 1 5
 0.458333 -0.210047 1 6
 0.458333 -0.153329 1 7
 0.458333 -0.096625 1 8
 0.458333 -0.096624 1 9
 0.458333  0.098912 1 10
 0.458333  0.232604 1 11
 0.458333  0.232671 1 12
 0.458333  0.280098 1 13
 0.458333  0.442429 1 14
 0.500000 -0.365652 1 1
 0.500000 -0.253785 1 2
 0.500000 -0.253777 1 3
 0.500000 -0.218736 1 4
 0.500000 -0.218357 1 5
 0.500000 -0.211534 1 6
 0.500000 -0.153441 1 7
 0.500000 -0.096970 1 8
 0.500000 -0.096967 1 9
 0.500000  0.098822 1 10
 0.500000  0.234859 1 11
 0.500000  0.234920 1 12
 0.500000  0.280073 1 13
 0.500000  0.444408 1 14
 0.500000 -0.365652 1 1
 0.500000 -0.253785 1 2
 0.500000 -0.253777 1 3
 0.500000 -0.218736 1 4
 0.500000 -0.218357 1 5
 0.500000 -0.211534 1 6
 0.500000 -0.153441 1 7
 0.500000 -0.096970 1 8
 0.500000 -0.096967 1 9
 0.500000  0.098822 1 10
 0.500000  0.234859 1 11
 0.500000  0.234920 1 12
 0.500000  0.280073 1 13
 0.500000  0.444408 1 14
 0.541667 -0.365580 1 1
 0.541667 -0.254094 1 2
 0.541667 -0.253846 1 3
 0.541667 -0.234213 1 4
 0.541667 -0.218847 1 5
 0.541667 -0.199125 1 6
 0.541667 -0.149612 1 7
 0.541667 -0.100372 1 8
 0.541667 -0.099021 1 9
 0.541667  0.102072 1 10
 0.541667  0.234934 1 11
 0.541667  0.235837 1 12
 0.541667  0.283790 1 13
 0.541667  0.446667 1 14
 0.583333 -0.365382 1 1
 0.583333 -0.255384 1 2
 0.583333 -0.254165 1 3
 0.583333 -0.253761 1 4
 0.583333 -0.220688 1 5
 0.583333 -0.187659 1 6
 0.583333 -0.139093 1 7
 0.583333 -0.109361 1 8
 0.583333 -0.104740 1 9
 0.583333  0.110954 1 10
 0.583333  0.235072 1 11
 0.583333  0.238501 1 12
 0.583333  0.293617 1 13
 0.583333  0.453308 1 14
 0.625000 -0.365109 1 1
 0.625000 -0.273530 1 2
 0.625000 -0.258615 1 3
 0.625000 -0.254527 1 4
 0.625000 -0.223618 1 5
 0.625000 -0.179157 1 6
 0.625000 -0.124715 1 7
 0.625000 -0.120974 1 8
 0.625000 -0.112954 1 9
 0.625000  0.124050 1 10
 0.625000  0.235242 1 11
 0.625000  0.242824 1 12
 0.625000  0.306652 1 13
 0.625000  0.463931 1 14
 0.666667 -0.364828 1 1
 0.666667 -0.292347 1 2
 0.666667 -0.265465 1 3
 0.666667 -0.254773 1 4
 0.666667 -0.227451 1 5
 0.666667 -0.172331 1 6
 0.666667 -0.132207 1 7
 0.666667 -0.122454 1 8
 0.666667 -0.109295 1 9
 0.666667  0.139784 1 10
 0.666667  0.235425 1 11
 0.666667  0.248623 1 12
 0.666667  0.320061 1 13
 0.666667  0.477766 1 14
 0.708333 -0.364608 1 1
 0.708333 -0.309819 1 2
 0.708333 -0.276566 1 3
 0.708333 -0.254820 1 4
 0.708333 -0.231947 1 5
 0.708333 -0.166716 1 6
 0.708333 -0.140915 1 7
 0.708333 -0.132285 1 8
 0.708333 -0.094730 1 9
 0.708333  0.156799 1 10
 0.708333  0.235604 1 11
 0.708333  0.255633 1 12
 0.708333  0.332091 1 13
 0.708333  0.493766 1 14
 0.750000 -0.364514 1 1
 0.750000 -0.325652 1 2
 0.750000 -0.291367 1 3
 0.750000 -0.254714 1 4
 0.750000 -0.236824 1 5
 0.750000 -0.162369 1 6
 0.750000 -0.146772 1 7
 0.750000 -0.141794 1 8
 0.750000 -0.081799 1 9
 0.750000  0.174029 1 10
 0.750000  0.235759 1 11
 0.750000  0.263497 1 12
 0.750000  0.342060 1 13
 0.750000  0.510905 1 14
 0.791667 -0.364623 1 1
 0.791667 -0.339631 1 2
 0.791667 -0.308204 1 3
 0.791667 -0.254613 1 4
 0.791667 -0.241766 1 5
 0.791667 -0.159408 1 6
 0.791667 -0.150685 1 7
 0.791667 -0.150264 1 8
 0.791667 -0.070889 1 9
 0.791667  0.190568 1 10
 0.791667  0.235880 1 11
 0.791667  0.271750 1 12
 0.791667  0.349897 1 13
 0.791667  0.528304 1 14
 0.833333 -0.365077 1 1
 0.833333 -0.351556 1 2
 0.833333 -0.324960 1 3
 0.833333 -0.254705 1 4
 0.833333 -0.246442 1 5
 0.833333 -0.157967 1 6
 0.833333 -0.157779 1 7
 0.833333 -0.152864 1 8
 0.833333 -0.062130 1 9
 0.833333  0.205585 1 10
 0.833333  0.235963 1 11
 0.833333  0.279820 1 12
 0.833333  0.355770 1 13
 0.833333  0.545133 1 14
 0.875000 -0.366197 1 1
 0.875000 -0.361214 1 2
 0.875000 -0.339439 1 3
 0.875000 -0.255080 1 4
 0.875000 -0.250520 1 5
 0.875000 -0.163876 1 6
 0.875000 -0.157246 1 7
 0.875000 -0.154578 1 8
 0.875000 -0.055505 1 9
 0.875000  0.218287 1 10
 0.875000  0.236018 1 11
 0.875000  0.287068 1 12
 0.875000  0.359926 1 13
 0.875000  0.560382 1 14
 0.916667 -0.368601 1 1
 0.916667 -0.368287 1 2
 0.916667 -0.349490 1 3
 0.916667 -0.255652 1 4
 0.916667 -0.253689 1 5
 0.916667 -0.168095 1 6
 0.916667 -0.157357 1 7
 0.916667 -0.155824 1 8
 0.916667 -0.050923 1 9
 0.916667  0.227895 1 10
 0.916667  0.236087 1 11
 0.916667  0.292838 1 12
 0.916667  0.362627 1 13
 0.916667  0.572759 1 14
 0.958333 -0.372785 1 1
 0.958333 -0.371617 1 2
 0.958333 -0.354322 1 3
 0.958333 -0.256186 1 4
 0.958333 -0.255687 1 5
 0.958333 -0.170593 1 6
 0.958333 -0.157632 1 7
 0.958333 -0.156653 1 8
 0.958333 -0.048258 1 9
 0.958333  0.233569 1 10
 0.958333  0.236402 1 11
 0.958333  0.296558 1 12
 0.958333  0.364116 1 13
 0.958333  0.580897 1 14
 1.000000 -0.374274 1 1
 1.000000 -0.373101 1 2
 1.000000 -0.355576 1 3
 1.000000 -0.256451 1 4
 1.000000 -0.256319 1 5
 1.000000 -0.171426 1 6
 1.000000 -0.157726 1 7
 1.000000 -0.157002 1 8
 1.000000 -0.047410 1 9
 1.000000  0.234863 1 10
 1.000000  0.237011 1 11
 1.000000  0.297840 1 12
 1.000000  0.364574 1 13
 1.000000  0.583732 1 14
 1.000000 -0.374274 1 1
 1.000000 -0.373101 1 2
 1.000000 -0.355576 1 3
 1.000000 -0.256451 1 4
 1.000000 -0.256319 1 5
