#  0 [0.0, 0.0, 0.00108194, 0.0] EPS0002.nlfc.dat.interbandonly
#  1 [0.0, 0.0, 0.00153007, 0.0] EPS0003.nlfc.dat.interbandonly
#  2 [0.0, 0.0, 0.00216387, 0.0] EPS0004.nlfc.dat.interbandonly
#  3 [0.0, 0.0, 0.00306015, 0.0] EPS0005.nlfc.dat.interbandonly
#  4 [0.0, 0.0, 0.00432774, 0.0] EPS0006.nlfc.dat.interbandonly
# recid omega eps1.... eps2... where num of eps is the number of EPSfiles
0 0.0 9.1107301782267 8.89765337457002 8.77980545938389 8.70909292300361 8.66881621753263 0.0 0.0 0.0 0.0 0.0
1 1.015e-05 9.11073019573922 8.89765339204288 8.77980547681857 8.70909294040356 8.66881623490318 0.0 0.0 0.0 0.0 0.0
2 3.076e-05 9.11073033905589 8.89765353503503 8.77980561949823 8.70909308279887 8.66881637705794 0.0 0.0 0.0 0.0 0.0
3 5.2e-05 9.1107306378002 8.89765383310285 8.77980591691469 8.70909337962263 8.66881667338028 0.0 0.0 0.0 0.0 0.0
4 7.389e-05 9.11073110604687 8.89765430028923 8.77980638308014 8.70909384485907 8.66881713783079 0.0 0.0 0.0 0.0 0.0
5 9.644e-05 9.11073175887701 8.89765495164108 8.77980703300858 8.70909449349232 8.66881778536829 0.0 0.0 0.0 0.0 0.0
6 0.0001197 9.1107326124443 8.89765580327555 8.77980788278198 8.70909534157225 8.66881863201555 0.0 0.0 0.0 0.0 0.0
7 0.0001436 9.11073368404586 8.89765687245055 8.77980894962054 8.70909640628476 8.66881969492943 0.0 0.0 0.0 0.0 0.0
8 0.0001683 9.1107349921971 8.89765817763961 8.77981025195736 8.70909770602623 8.66882099247523 0.0 0.0 0.0 0.0 0.0
9 0.0001937 9.11073655671176 8.89765973861155 8.77981180951812 8.70909926048302 8.66882254430604 0.0 0.0 0.0 0.0 0.0
10 0.0002199 9.11073839878685 8.89766157651541 8.77981364340563 8.70910109071586 8.66882437144706 0.0 0.0 0.0 0.0 0.0
11 0.0002469 9.11074054109291 8.8976637139704 8.77981577618964 8.70910321924957 8.668826496385 0.0 0.0 0.0 0.0 0.0
12 0.0002748 9.11074300787033 8.897666175162 8.77981823200281 8.70910567016869 8.66882894316375 0.0 0.0 0.0 0.0 0.0
13 0.0003034 9.11074582503134 8.89766898594377 8.77982103664218 8.70910846921885 8.66883173748543 0.0 0.0 0.0 0.0 0.0
14 0.000333 9.11074902026882 8.89767217394586 8.77982421767753 8.70911164391488 8.66883490681839 0.0 0.0 0.0 0.0 0.0
