#  0 [0.0, 0.0, 1.082e-05, 0.0] EPS0001.nlfc.dat.intrabandonly
#  1 [0.0, 0.0, 0.00108194, 0.0] EPS0002.nlfc.dat.intrabandonly
#  2 [0.0, 0.0, 0.00153007, 0.0] EPS0003.nlfc.dat.intrabandonly
#  3 [0.0, 0.0, 0.00216387, 0.0] EPS0004.nlfc.dat.intrabandonly
#  4 [0.0, 0.0, 0.00306015, 0.0] EPS0005.nlfc.dat.intrabandonly
#  5 [0.0, 0.0, 0.00432774, 0.0] EPS0006.nlfc.dat.intrabandonly
# recid omega eps1.... eps2... where num of eps is the number of EPSfiles
0 0.0 1.0 1258121.66424578 631453.589080802 316805.941126255 158881.642269623 79531.8389513269 0.0 1.35949960954847e-14 4.66060450323234e-15 -4.46421641711877e-15 1.04572840825211e-15 -4.16894742461359e-16
1 1.015e-05 1.0 1243591.92175442 625168.32761078 314740.245447607 158273.178791059 79353.6385454886 0.0 53202.2746208998 22151.9910803409 8636.57347861871 3263.65760193844 1210.09127551433
2 3.076e-05 1.0 1215584.58017783 611655.597662916 307820.939107598 155495.341293421 78472.1428977533 0.0 94706.5550351383 38756.9940810891 17903.9459648773 7832.1265432258 3127.32165513574
3 5.2e-05 1.0 1198477.53693833 605580.17900597 304161.193615725 152904.338870507 77228.3737812698 0.0 148876.066503766 55046.2301574869 20553.5570889933 9243.80972725147 4319.98302944977
4 7.389e-05 1.0 1170900.26293839 599174.298439986 303202.709720455 152190.908830235 76313.2026619768 0.0 197769.113123619 74777.7156600242 27714.1358572295 10279.4421113184 4608.42600194263
5 9.644e-05 1.0 1142822.34923538 589362.924510467 300798.040835257 152013.909868402 76067.7702867204 0.0 231154.226595842 93354.8626117389 34951.4818058041 12866.2084438544 4917.15027764131
6 0.0001197 1.0 1123175.52275992 577437.742162515 297563.991932048 151251.171003642 76097.9881908532 0.0 260555.831513097 108503.782927739 42046.6232118002 15665.5803419818 5668.47634368612
7 0.0001436 1.0 1104465.50257559 567936.665014888 293549.615442996 150218.466230732 75966.6300949253 0.0 296872.487957613 117918.155208153 48600.6864233583 18277.6497306059 6775.67334904712
8 0.0001683 1.0 1086366.74536436 561965.76478309 289001.295487372 149001.134691487 75627.7912456141 0.0 325587.083451582 129755.262052669 54172.9431034954 20961.5472289858 7805.89309853959
9 0.0001937 1.0 1070293.37847237 554520.038910106 284585.89447762 147490.711942736 75246.972418601 0.0 360342.697628538 144288.694335062 58274.0601746654 23508.54960094 8792.22956789535
10 0.0002199 1.0 1051676.66611987 546826.033776757 282464.603712515 145824.653031914 74827.2675327376 0.0 393084.808195565 154875.494364906 60668.7103644375 25739.3227207012 9809.63971694099
11 0.0002469 1.0 1033388.2648654 541027.259745144 280529.610504467 144034.09522068 74310.2254945927 0.0 422839.798440866 166957.004012672 67355.4126515457 27782.10348981 10844.8756436835
12 0.0002748 1.0 1019003.24359517 534633.134428987 276946.006252145 142246.188845457 73702.3224857221 0.0 448419.877310964 180457.940949529 72155.2893992696 29252.2080001495 11801.0185974886
13 0.0003034 1.0 1016975.25067791 527328.053813305 273963.416271859 141286.363896673 73061.0729911984 0.0 471542.296641827 193245.769925876 76296.9740946268 30024.4543828176 12675.5029709543
14 0.000333 1.0 1019630.30119849 519991.279736705 271781.573747796 141024.782877946 72391.1585152215 0.0 516179.561471042 205229.287398838 80540.0474413271 31925.9950846222 13506.2284575805
15 0.0003634 1.0 1017826.4277282 513071.192417352 269594.37069169 139794.165464611 71638.5720772053 0.0 565813.916821082 216310.180510188 85920.9098250121 34964.2477693366 14269.8479459032
16 0.0003948 1.0 995205.530085197 507871.858049063 266856.928495478 138139.9548969 70927.2978890834 0.0 634560.464292946 225762.826705359 91183.6265702902 36337.9224951389 14733.8328021543
17 0.0004271 1.0 971368.303384877 507761.437371704 263941.503884011 137089.471683084 70572.6431269251 0.0 652244.153399055 234493.383330727 96248.7193740551 37950.9453838778 15017.3761755921
18 0.0004604 1.0 996948.143705863 509445.788667567 261000.028833808 136276.241979889 70546.5697328664 0.0 659859.261517182 252061.162736141 101088.044842712 39594.8777889062 15685.4468619751
19 0.0004948 1.0 1092780.27508892 508435.299689148 258161.118690732 135479.982119133 70093.6226424418 0.0 686897.968477369 271703.824799677 105671.228065914 41735.2613224425 17048.0664227006
20 0.0005301 1.0 1595262.38606936 506778.400104877 255525.620427831 134448.962167141 69365.7357155923 0.0 708922.302694021 293333.492901036 109961.151383833 43901.5526050976 17609.7222799609
21 0.0005666 1.0 891633.140036659 493681.893254741 253748.277074125 133307.904597518 68886.3488645608 0.0 2565034.087834 324276.684768 113484.877676049 46019.7666470092 18265.9583131443
22 0.0006041 1.0 12518.0914834989 480916.570576067 254136.450202943 132118.331942761 68472.3174189929 0.0 1097919.1501985 325803.511326786 117061.838508651 48081.3885040669 18898.8292151313
23 0.0006428 1.0 254941.007652587 489575.496095263 255114.849563763 130916.943419739 68167.3297696844 0.0 1150257.62146335 328165.744749129 124318.229882894 50077.2082492902 19582.5117034931
24 0.0006827 1.0 216932.659489201 515886.059311785 254828.263483472 129739.954549727 67857.6729337109 0.0 1043572.18274239 338812.302449351 132378.099897938 51997.2704817952 20463.9152377685
25 0.0007238 1.0 244350.645975219 580859.771506201 254289.111020819 128625.986261766 67450.3108646655 0.0 992137.27839129 350133.931580343 140735.065712889 53830.824924742 21370.2937400973
26 0.0007662 1.0 264794.284430191 869215.521353492 253319.153516666 127614.678398244 66989.9737857642 0.0 1012305.29489929 382423.554023257 150993.144399985 55543.1380744202 22265.6383168242
27 0.0008098 1.0 337152.463558023 439021.591530451 246262.868173525 127039.769437923 66501.3129673127 0.0 983892.557974621 1447039.14028572 164569.935880409 56913.4462731523 23147.2229688309
28 0.0008548 1.0 720872.991246296 -60483.2100275452 240374.213003371 127385.199620835 65996.4692936664 0.0 1052904.92740937 544891.801351011 162869.509990382 58472.7217943041 24012.0894420422
29 0.0009011 1.0 559277.412842748 119231.549123844 244508.043665936 127905.592521795 65485.8129327127 0.0 2377100.17121925 571527.128916915 163695.423016739 61569.063785309 24857.0358476405
