    0.0171646319 ! ef
    2.0872912799  -0.47500  0.50000  0.12500 !x q
    2.1117981348  -0.45781  0.51562  0.11719 !x q
    2.1363049897  -0.44063  0.53125  0.10938 !x q
    2.1608118446  -0.42344  0.54688  0.10156 !x q
    2.1853186995  -0.40625  0.56250  0.09375 !x q
    2.2098255544  -0.38906  0.57812  0.08594 !x q
    2.2343324094  -0.37187  0.59375  0.07812 !x q
    2.2588392643  -0.35469  0.60938  0.07031 !x q
    2.2833461192  -0.33750  0.62500  0.06250 !x q
    2.3078529741  -0.32031  0.64062  0.05469 !x q
    2.3323598290  -0.30312  0.65625  0.04687 !x q
    2.3568666839  -0.28594  0.67188  0.03906 !x q
    2.3813735388  -0.26875  0.68750  0.03125 !x q
    2.4058803937  -0.25156  0.70312  0.02344 !x q
    2.4303872486  -0.23438  0.71875  0.01562 !x q
    2.4548941035  -0.21719  0.73438  0.00781 !x q
    2.4794009584  -0.20000  0.75000 -0.00000 !x q
    2.5039078133  -0.18281  0.76562 -0.00781 !x q
    2.5284146683  -0.16563  0.78125 -0.01562 !x q
    2.5529215232  -0.14844  0.79688 -0.02344 !x q
    2.5774283781  -0.13125  0.81250 -0.03125 !x q
    2.6019352330  -0.11406  0.82812 -0.03906 !x q
    2.6264420879  -0.09688  0.84375 -0.04687 !x q
    2.6509489428  -0.07969  0.85938 -0.05469 !x q
    2.6754557977  -0.06250  0.87500 -0.06250 !x q
    2.6754557977  -0.06250  0.87500 -0.06250 !x q
    2.6945924363  -0.05469  0.85938 -0.05469 !x q
    2.7137290749  -0.04688  0.84375 -0.04688 !x q
    2.7328657136  -0.03906  0.82813 -0.03906 !x q
    2.7520023522  -0.03125  0.81250 -0.03125 !x q
    2.7711389908  -0.02344  0.79688 -0.02344 !x q
    2.7902756294  -0.01562  0.78125 -0.01562 !x q
    2.8094122680  -0.00781  0.76562 -0.00781 !x q
    2.8285489066   0.00000  0.75000  0.00000 !x q
    2.8476855452   0.00781  0.73438  0.00781 !x q
    2.8668221839   0.01562  0.71875  0.01562 !x q
    2.8859588225   0.02344  0.70312  0.02344 !x q
    2.9050954611   0.03125  0.68750  0.03125 !x q
    2.9242320997   0.03906  0.67188  0.03906 !x q
    2.9433687383   0.04687  0.65625  0.04687 !x q
    2.9625053769   0.05469  0.64062  0.05469 !x q
    2.9816420156   0.06250  0.62500  0.06250 !x q
    3.0007786542   0.07031  0.60937  0.07031 !x q
    3.0199152928   0.07812  0.59375  0.07812 !x q
    3.0390519314   0.08594  0.57812  0.08594 !x q
    3.0581885700   0.09375  0.56250  0.09375 !x q
    3.0773252086   0.10156  0.54688  0.10156 !x q
    3.0964618472   0.10938  0.53125  0.10938 !x q
    3.1155984859   0.11719  0.51562  0.11719 !x q
    3.1347351245   0.12500  0.50000  0.12500 !x q
    3.1538717631   0.13281  0.48438  0.13281 !x q
    3.1730084017   0.14062  0.46875  0.14062 !x q
    3.1921450403   0.14844  0.45312  0.14844 !x q
    3.2112816789   0.15625  0.43750  0.15625 !x q
    3.2304183176   0.16406  0.42188  0.16406 !x q
    3.2495549562   0.17188  0.40625  0.17188 !x q
    3.2686915948   0.17969  0.39062  0.17969 !x q
    3.2878282334   0.18750  0.37500  0.18750 !x q
    3.3069648720   0.19531  0.35938  0.19531 !x q
    3.3261015106   0.20312  0.34375  0.20312 !x q
    3.3452381493   0.21094  0.32812  0.21094 !x q
    3.3643747879   0.21875  0.31250  0.21875 !x q
    3.3835114265   0.22656  0.29688  0.22656 !x q
    3.4026480651   0.23438  0.28125  0.23438 !x q
    3.4217847037   0.24219  0.26562  0.24219 !x q
    3.4409213423   0.25000  0.25000  0.25000 !x q
    3.4409213423   0.25000  0.25000  0.25000 !x q
    3.4517466599   0.24375  0.24375  0.24375 !x q
    3.4625719774   0.23750  0.23750  0.23750 !x q
    3.4733972950   0.23125  0.23125  0.23125 !x q
    3.4842226125   0.22500  0.22500  0.22500 !x q
    3.4950479301   0.21875  0.21875  0.21875 !x q
    3.5058732476   0.21250  0.21250  0.21250 !x q
    3.5166985652   0.20625  0.20625  0.20625 !x q
    3.5275238827   0.20000  0.20000  0.20000 !x q
    3.5383492003   0.19375  0.19375  0.19375 !x q
    3.5491745178   0.18750  0.18750  0.18750 !x q
    3.5599998353   0.18125  0.18125  0.18125 !x q
    3.5708251529   0.17500  0.17500  0.17500 !x q
    3.5816504704   0.16875  0.16875  0.16875 !x q
    3.5924757880   0.16250  0.16250  0.16250 !x q
    3.6033011055   0.15625  0.15625  0.15625 !x q
    3.6141264231   0.15000  0.15000  0.15000 !x q
    3.6249517406   0.14375  0.14375  0.14375 !x q
    3.6357770582   0.13750  0.13750  0.13750 !x q
    3.6466023757   0.13125  0.13125  0.13125 !x q
    3.6574276933   0.12500  0.12500  0.12500 !x q
    3.6682530108   0.11875  0.11875  0.11875 !x q
    3.6790783284   0.11250  0.11250  0.11250 !x q
    3.6899036459   0.10625  0.10625  0.10625 !x q
    3.7007289635   0.10000  0.10000  0.10000 !x q
    3.7115542810   0.09375  0.09375  0.09375 !x q
    3.7223795986   0.08750  0.08750  0.08750 !x q
    3.7332049161   0.08125  0.08125  0.08125 !x q
    3.7440302337   0.07500  0.07500  0.07500 !x q
    3.7548555512   0.06875  0.06875  0.06875 !x q
    3.7656808687   0.06250  0.06250  0.06250 !x q
    3.7765061863   0.05625  0.05625  0.05625 !x q
    3.7873315038   0.05000  0.05000  0.05000 !x q
    3.7981568214   0.04375  0.04375  0.04375 !x q
    3.8089821389   0.03750  0.03750  0.03750 !x q
    3.8198074565   0.03125  0.03125  0.03125 !x q
    3.8306327740   0.02500  0.02500  0.02500 !x q
    3.8414580916   0.01875  0.01875  0.01875 !x q
    3.8522834091   0.01250  0.01250  0.01250 !x q
    3.8631087267   0.00625  0.00625  0.00625 !x q
    3.8739340442   0.00000  0.00000  0.00000 !x q
