# iw omega(eV) Re Wc(1,1) Im Wc(1,1)  Re Wc(2,2) Re Wc(3,3) max|diag(1:30)|
0 0.0000 -3.6240e+01 1.1918e-07 -6.7444e-03 -1.4537e+00 3.6240e+01
1 0.0001 -3.6240e+01 -1.3830e-04 -6.7444e-03 -1.4537e+00 3.6240e+01
2 0.0004 -3.6240e+01 -4.2018e-04 -6.7444e-03 -1.4537e+00 3.6240e+01
3 0.0007 -3.6240e+01 -7.0809e-04 -6.7444e-03 -1.4537e+00 3.6240e+01
4 0.0010 -3.6240e+01 -1.0052e-03 -6.7444e-03 -1.4537e+00 3.6240e+01
5 0.0013 -3.6240e+01 -1.3128e-03 -6.7444e-03 -1.4537e+00 3.6240e+01
6 0.0016 -3.6240e+01 -1.6278e-03 -6.7444e-03 -1.4537e+00 3.6240e+01
7 0.0020 -3.6240e+01 -1.9544e-03 -6.7444e-03 -1.4537e+00 3.6240e+01
8 0.0023 -3.6240e+01 -2.2889e-03 -6.7444e-03 -1.4537e+00 3.6240e+01
9 0.0026 -3.6240e+01 -2.6334e-03 -6.7444e-03 -1.4537e+00 3.6240e+01
10 0.0030 -3.6240e+01 -2.9888e-03 -6.7444e-03 -1.4537e+00 3.6240e+01
11 0.0034 -3.6240e+01 -3.4034e-03 -6.7444e-03 -1.4537e+00 3.6240e+01
12 0.0037 -3.6240e+01 -3.8893e-03 -6.7444e-03 -1.4537e+00 3.6240e+01
13 0.0041 -3.6240e+01 -4.3196e-03 -6.7444e-03 -1.4537e+00 3.6240e+01
14 0.0045 -3.6240e+01 -4.7364e-03 -6.7444e-03 -1.4537e+00 3.6240e+01
15 0.0049 -3.6240e+01 -5.1618e-03 -6.7444e-03 -1.4537e+00 3.6240e+01
16 0.0054 -3.6240e+01 -5.6010e-03 -6.7444e-03 -1.4537e+00 3.6240e+01
17 0.0058 -3.6240e+01 -6.0483e-03 -6.7444e-03 -1.4536e+00 3.6240e+01
18 0.0063 -3.6240e+01 -6.4980e-03 -6.7444e-03 -1.4536e+00 3.6240e+01
19 0.0067 -3.6240e+01 -6.9551e-03 -6.7444e-03 -1.4536e+00 3.6240e+01
20 0.0072 -3.6240e+01 -7.4302e-03 -6.7444e-03 -1.4536e+00 3.6240e+01
21 0.0077 -3.6240e+01 -7.9168e-03 -6.7444e-03 -1.4536e+00 3.6240e+01
22 0.0082 -3.6240e+01 -8.4151e-03 -6.7444e-03 -1.4536e+00 3.6240e+01
23 0.0087 -3.6240e+01 -8.9250e-03 -6.7444e-03 -1.4536e+00 3.6240e+01
24 0.0093 -3.6240e+01 -9.4468e-03 -6.7444e-03 -1.4536e+00 3.6240e+01
25 0.0098 -3.6240e+01 -9.9793e-03 -6.7444e-03 -1.4536e+00 3.6240e+01
26 0.0104 -3.6240e+01 -1.0527e-02 -6.7444e-03 -1.4536e+00 3.6240e+01
27 0.0110 -3.6240e+01 -1.1089e-02 -6.7444e-03 -1.4536e+00 3.6240e+01
28 0.0116 -3.6240e+01 -1.1661e-02 -6.7444e-03 -1.4536e+00 3.6240e+01
29 0.0123 -3.6240e+01 -1.2241e-02 -6.7444e-03 -1.4536e+00 3.6240e+01
30 0.0129 -3.6240e+01 -1.2820e-02 -6.7444e-03 -1.4536e+00 3.6240e+01
31 0.0136 -3.6240e+01 -1.3397e-02 -6.7444e-03 -1.4536e+00 3.6240e+01
32 0.0143 -3.6240e+01 -1.3981e-02 -6.7444e-03 -1.4536e+00 3.6240e+01
33 0.0150 -3.6240e+01 -1.4572e-02 -6.7444e-03 -1.4536e+00 3.6240e+01
34 0.0157 -3.6240e+01 -1.5171e-02 -6.7444e-03 -1.4536e+00 3.6240e+01
35 0.0165 -3.6240e+01 -1.5777e-02 -6.7444e-03 -1.4536e+00 3.6240e+01
36 0.0172 -3.6240e+01 -1.6386e-02 -6.7444e-03 -1.4536e+00 3.6240e+01
37 0.0180 -3.6240e+01 -1.6990e-02 -6.7444e-03 -1.4536e+00 3.6240e+01
38 0.0189 -3.6240e+01 -1.7584e-02 -6.7444e-03 -1.4537e+00 3.6240e+01
39 0.0197 -3.6240e+01 -1.8184e-02 -6.7444e-03 -1.4537e+00 3.6240e+01
40 0.0206 -3.6240e+01 -1.8810e-02 -6.7444e-03 -1.4537e+00 3.6240e+01
41 0.0215 -3.6241e+01 -1.9474e-02 -6.7444e-03 -1.4537e+00 3.6241e+01
42 0.0224 -3.6241e+01 -2.0208e-02 -6.7444e-03 -1.4537e+00 3.6241e+01
43 0.0234 -3.6241e+01 -2.1030e-02 -6.7445e-03 -1.4537e+00 3.6241e+01
44 0.0244 -3.6242e+01 -2.1951e-02 -6.7445e-03 -1.4537e+00 3.6242e+01
45 0.0254 -3.6242e+01 -2.2987e-02 -6.7445e-03 -1.4537e+00 3.6242e+01
46 0.0265 -3.6243e+01 -2.4143e-02 -6.7445e-03 -1.4537e+00 3.6243e+01
47 0.0275 -3.6243e+01 -2.5421e-02 -6.7445e-03 -1.4538e+00 3.6243e+01
48 0.0286 -3.6244e+01 -2.6831e-02 -6.7445e-03 -1.4538e+00 3.6244e+01
49 0.0298 -3.6244e+01 -2.8310e-02 -6.7445e-03 -1.4538e+00 3.6244e+01
50 0.0310 -3.6244e+01 -2.9792e-02 -6.7445e-03 -1.4538e+00 3.6244e+01
51 0.0322 -3.6244e+01 -3.1236e-02 -6.7445e-03 -1.4538e+00 3.6244e+01
52 0.0335 -3.6245e+01 -3.2613e-02 -6.7446e-03 -1.4538e+00 3.6245e+01
53 0.0348 -3.6245e+01 -3.3910e-02 -6.7446e-03 -1.4538e+00 3.6245e+01
54 0.0361 -3.6245e+01 -3.5177e-02 -6.7446e-03 -1.4538e+00 3.6245e+01
55 0.0375 -3.6246e+01 -3.6805e-02 -6.7446e-03 -1.4538e+00 3.6246e+01
56 0.0389 -3.6246e+01 -3.8538e-02 -6.7446e-03 -1.4539e+00 3.6246e+01
57 0.0403 -3.6246e+01 -4.0241e-02 -6.7446e-03 -1.4539e+00 3.6246e+01
58 0.0418 -3.6247e+01 -4.1837e-02 -6.7447e-03 -1.4539e+00 3.6247e+01
59 0.0434 -3.6247e+01 -4.3381e-02 -6.7447e-03 -1.4539e+00 3.6247e+01
60 0.0450 -3.6247e+01 -4.5052e-02 -6.7447e-03 -1.4539e+00 3.6248e+01
61 0.0466 -3.6248e+01 -4.6897e-02 -6.7447e-03 -1.4539e+00 3.6248e+01
62 0.0483 -3.6249e+01 -4.8993e-02 -6.7447e-03 -1.4540e+00 3.6249e+01
63 0.0501 -3.6249e+01 -5.1333e-02 -6.7447e-03 -1.4540e+00 3.6249e+01
64 0.0519 -3.6250e+01 -5.3888e-02 -6.7447e-03 -1.4540e+00 3.6250e+01
65 0.0537 -3.6250e+01 -5.6159e-02 -6.7447e-03 -1.4540e+00 3.6250e+01
66 0.0557 -3.6250e+01 -5.8355e-02 -6.7447e-03 -1.4540e+00 3.6250e+01
67 0.0576 -3.6251e+01 -6.0598e-02 -6.7447e-03 -1.4540e+00 3.6251e+01
68 0.0597 -3.6251e+01 -6.2814e-02 -6.7447e-03 -1.4540e+00 3.6251e+01
69 0.0617 -3.6252e+01 -6.5066e-02 -6.7447e-03 -1.4540e+00 3.6252e+01
70 0.0639 -3.6252e+01 -6.7433e-02 -6.7447e-03 -1.4541e+00 3.6252e+01
71 0.0661 -3.6253e+01 -6.9656e-02 -6.7447e-03 -1.4541e+00 3.6253e+01
72 0.0684 -3.6254e+01 -7.1829e-02 -6.7447e-03 -1.4541e+00 3.6254e+01
73 0.0708 -3.6255e+01 -7.4124e-02 -6.7448e-03 -1.4541e+00 3.6255e+01
74 0.0732 -3.6256e+01 -7.6539e-02 -6.7448e-03 -1.4542e+00 3.6256e+01
75 0.0757 -3.6258e+01 -7.9152e-02 -6.7449e-03 -1.4543e+00 3.6258e+01
76 0.0783 -3.6261e+01 -8.2957e-02 -6.7450e-03 -1.4544e+00 3.6261e+01
77 0.0810 -3.6264e+01 -8.8221e-02 -6.7451e-03 -1.4545e+00 3.6265e+01
78 0.0837 -3.6268e+01 -9.5626e-02 -6.7452e-03 -1.4546e+00 3.6268e+01
79 0.0865 -3.6272e+01 -1.0675e-01 -6.7452e-03 -1.4547e+00 3.6272e+01
80 0.0894 -3.6271e+01 -1.2020e-01 -6.7450e-03 -1.4547e+00 3.6271e+01
81 0.0924 -3.6254e+01 -1.2418e-01 -6.7443e-03 -1.4541e+00 3.6255e+01
82 0.0955 -3.6243e+01 -1.2075e-01 -6.7438e-03 -1.4537e+00 3.6243e+01
83 0.0987 -3.6241e+01 -1.1793e-01 -6.7438e-03 -1.4536e+00 3.6241e+01
84 0.1020 -3.6240e+01 -1.1493e-01 -6.7437e-03 -1.4536e+00 3.6240e+01
85 0.1054 -3.6242e+01 -1.1386e-01 -6.7438e-03 -1.4537e+00 3.6242e+01
86 0.1089 -3.6246e+01 -1.1470e-01 -6.7438e-03 -1.4538e+00 3.6246e+01
87 0.1125 -3.6248e+01 -1.1628e-01 -6.7438e-03 -1.4538e+00 3.6248e+01
88 0.1162 -3.6251e+01 -1.1811e-01 -6.7438e-03 -1.4539e+00 3.6251e+01
89 0.1200 -3.6254e+01 -1.2037e-01 -6.7439e-03 -1.4540e+00 3.6254e+01
90 0.1239 -3.6256e+01 -1.2316e-01 -6.7440e-03 -1.4541e+00 3.6257e+01
91 0.1280 -3.6259e+01 -1.2622e-01 -6.7441e-03 -1.4542e+00 3.6259e+01
92 0.1321 -3.6262e+01 -1.2937e-01 -6.7442e-03 -1.4543e+00 3.6262e+01
93 0.1364 -3.6264e+01 -1.3236e-01 -6.7442e-03 -1.4544e+00 3.6264e+01
94 0.1409 -3.6267e+01 -1.3530e-01 -6.7443e-03 -1.4545e+00 3.6267e+01
95 0.1454 -3.6270e+01 -1.3836e-01 -6.7444e-03 -1.4546e+00 3.6270e+01
96 0.1501 -3.6273e+01 -1.4161e-01 -6.7445e-03 -1.4547e+00 3.6274e+01
97 0.1550 -3.6277e+01 -1.4507e-01 -6.7446e-03 -1.4548e+00 3.6277e+01
98 0.1600 -3.6281e+01 -1.4881e-01 -6.7447e-03 -1.4550e+00 3.6281e+01
99 0.1651 -3.6285e+01 -1.5268e-01 -6.7449e-03 -1.4551e+00 3.6285e+01
100 0.1704 -3.6288e+01 -1.5636e-01 -6.7449e-03 -1.4552e+00 3.6288e+01
101 0.1759 -3.6292e+01 -1.5962e-01 -6.7451e-03 -1.4553e+00 3.6292e+01
102 0.1815 -3.6296e+01 -1.6241e-01 -6.7452e-03 -1.4555e+00 3.6296e+01
103 0.1873 -3.6300e+01 -1.6452e-01 -6.7453e-03 -1.4556e+00 3.6301e+01
104 0.1933 -3.6305e+01 -1.6562e-01 -6.7454e-03 -1.4558e+00 3.6306e+01
105 0.1995 -3.6315e+01 -1.6566e-01 -6.7456e-03 -1.4561e+00 3.6315e+01
106 0.2058 -3.6328e+01 -1.6684e-01 -6.7459e-03 -1.4566e+00 3.6328e+01
107 0.2124 -3.6339e+01 -1.7114e-01 -6.7462e-03 -1.4569e+00 3.6339e+01
108 0.2191 -3.6350e+01 -1.7567e-01 -6.7465e-03 -1.4573e+00 3.6351e+01
109 0.2261 -3.6361e+01 -1.8083e-01 -6.7467e-03 -1.4577e+00 3.6362e+01
110 0.2332 -3.6373e+01 -1.8568e-01 -6.7470e-03 -1.4581e+00 3.6374e+01
