# iw omega(eV) Re Wc(1,1) Im Wc(1,1)  Re Wc(2,2) Re Wc(3,3) max|diag(1:30)|
0 0.0000 -2.7565e+01 -1.0473e-06 -6.5462e-03 -1.1559e+00 2.7565e+01
1 0.0001 -2.7565e+01 -3.8739e-04 -6.5462e-03 -1.1559e+00 2.7565e+01
2 0.0004 -2.7565e+01 -1.1478e-03 -6.5462e-03 -1.1559e+00 2.7565e+01
3 0.0007 -2.7565e+01 -1.9121e-03 -6.5462e-03 -1.1559e+00 2.7565e+01
4 0.0010 -2.7565e+01 -2.6820e-03 -6.5462e-03 -1.1559e+00 2.7565e+01
5 0.0013 -2.7565e+01 -3.4540e-03 -6.5462e-03 -1.1559e+00 2.7565e+01
6 0.0016 -2.7564e+01 -4.2291e-03 -6.5462e-03 -1.1559e+00 2.7564e+01
7 0.0020 -2.7564e+01 -5.0050e-03 -6.5462e-03 -1.1559e+00 2.7564e+01
8 0.0023 -2.7564e+01 -5.7804e-03 -6.5462e-03 -1.1559e+00 2.7564e+01
9 0.0026 -2.7564e+01 -6.6172e-03 -6.5462e-03 -1.1559e+00 2.7564e+01
10 0.0030 -2.7563e+01 -7.3315e-03 -6.5462e-03 -1.1558e+00 2.7563e+01
11 0.0034 -2.7563e+01 -8.1030e-03 -6.5462e-03 -1.1558e+00 2.7563e+01
12 0.0037 -2.7563e+01 -8.8761e-03 -6.5462e-03 -1.1558e+00 2.7563e+01
13 0.0041 -2.7563e+01 -9.6484e-03 -6.5461e-03 -1.1558e+00 2.7563e+01
14 0.0045 -2.7562e+01 -1.0422e-02 -6.5461e-03 -1.1558e+00 2.7562e+01
15 0.0049 -2.7562e+01 -1.1190e-02 -6.5461e-03 -1.1558e+00 2.7562e+01
16 0.0054 -2.7561e+01 -1.1945e-02 -6.5461e-03 -1.1558e+00 2.7561e+01
17 0.0058 -2.7561e+01 -1.2672e-02 -6.5461e-03 -1.1558e+00 2.7561e+01
18 0.0063 -2.7560e+01 -1.3363e-02 -6.5461e-03 -1.1557e+00 2.7560e+01
19 0.0067 -2.7560e+01 -1.4012e-02 -6.5461e-03 -1.1557e+00 2.7560e+01
