        0.00000       -0.72780   1   1
        0.00000       -0.26290   1   2
        0.00000       -0.26290   1   3
        0.00000       -0.26290   1   4
        0.00000       -0.19952   1   5
        0.00000       -0.19952   1   6
        0.00000        1.78407   1   7
        0.00000        1.78407   1   8
        0.00000        1.78407   1   9
        0.04762       -0.72574   1   1
        0.04762       -0.26365   1   2
        0.04762       -0.26233   1   3
        0.04762       -0.26233   1   4
        0.04762       -0.20018   1   5
        0.04762       -0.19921   1   6
        0.04762        1.77270   1   7
        0.04762        1.77270   1   8
        0.04762        1.78496   1   9
        0.09524       -0.71956   1   1
        0.09524       -0.26568   1   2
        0.09524       -0.26073   1   3
        0.09524       -0.26073   1   4
        0.09524       -0.20203   1   5
        0.09524       -0.19841   1   6
        0.09524        1.74387   1   7
        0.09524        1.74387   1   8
        0.09524        1.77931   1   9
        0.14286       -0.70934   1   1
        0.14286       -0.26866   1   2
        0.14286       -0.25824   1   3
        0.14286       -0.25824   1   4
        0.14286       -0.20476   1   5
        0.14286       -0.19730   1   6
        0.14286        1.70668   1   7
        0.14286        1.70668   1   8
        0.14286        1.75164   1   9
        0.19048       -0.69522   1   1
        0.19048       -0.27255   1   2
        0.19048       -0.25490   1   3
        0.19048       -0.25490   1   4
        0.19048       -0.20824   1   5
        0.19048       -0.19595   1   6
        0.19048        1.66363   1   7
        0.19048        1.66363   1   8
        0.19048        1.69820   1   9
        0.23810       -0.67739   1   1
        0.23810       -0.27755   1   2
        0.23810       -0.25057   1   3
        0.23810       -0.25057   1   4
        0.23810       -0.21254   1   5
        0.23810       -0.19432   1   6
        0.23810        1.61155   1   7
        0.23810        1.61155   1   8
        0.23810        1.63563   1   9
        0.28571       -0.65589   1   1
        0.28571       -0.28362   1   2
        0.28571       -0.24524   1   3
        0.28571       -0.24524   1   4
        0.28571       -0.21765   1   5
        0.28571       -0.19231   1   6
        0.28571        1.55034   1   7
        0.28571        1.55034   1   8
        0.28571        1.58916   1   9
        0.33333       -0.63072   1   1
        0.33333       -0.29042   1   2
        0.33333       -0.23911   1   3
        0.33333       -0.23911   1   4
        0.33333       -0.22304   1   5
        0.33333       -0.18983   1   6
        0.33333        1.48592   1   7
        0.33333        1.48592   1   8
        0.33333        1.57068   1   9
        0.38095       -0.60232   1   1
        0.38095       -0.29757   1   2
        0.38095       -0.23237   1   3
        0.38095       -0.23237   1   4
        0.38095       -0.22786   1   5
        0.38095       -0.18680   1   6
        0.38095        1.42411   1   7
        0.38095        1.42411   1   8
        0.38095        1.56690   1   9
        0.42857       -0.57161   1   1
        0.42857       -0.30499   1   2
        0.42857       -0.23160   1   3
        0.42857       -0.22498   1   4
        0.42857       -0.22498   1   5
        0.42857       -0.18336   1   6
        0.42857        1.36515   1   7
        0.42857        1.36515   1   8
        0.42857        1.54814   1   9
        0.47619       -0.53955   1   1
        0.47619       -0.31272   1   2
        0.47619       -0.23403   1   3
        0.47619       -0.21677   1   4
        0.47619       -0.21677   1   5
        0.47619       -0.17997   1   6
        0.47619        1.30598   1   7
        0.47619        1.30598   1   8
        0.47619        1.48969   1   9
        0.52381       -0.50695   1   1
        0.52381       -0.32062   1   2
        0.52381       -0.23394   1   3
        0.52381       -0.20796   1   4
        0.52381       -0.20796   1   5
        0.52381       -0.17698   1   6
        0.52381        1.24567   1   7
        0.52381        1.24567   1   8
        0.52381        1.38852   1   9
        0.57143       -0.47562   1   1
        0.57143       -0.32838   1   2
        0.57143       -0.22789   1   3
        0.57143       -0.19925   1   4
        0.57143       -0.19925   1   5
        0.57143       -0.17428   1   6
        0.57143        1.18699   1   7
        0.57143        1.18699   1   8
        0.57143        1.26279   1   9
        0.61905       -0.44882   1   1
        0.61905       -0.33570   1   2
        0.61905       -0.21179   1   3
        0.61905       -0.19118   1   4
        0.61905       -0.19118   1   5
        0.61905       -0.17143   1   6
        0.61905        1.13369   1   7
        0.61905        1.13369   1   8
        0.61905        1.13628   1   9
        0.66667       -0.42878   1   1
        0.66667       -0.34249   1   2
        0.66667       -0.18500   1   3
        0.66667       -0.18356   1   4
        0.66667       -0.18356   1   5
        0.66667       -0.16831   1   6
        0.66667        1.02212   1   7
        0.66667        1.08758   1   8
        0.66667        1.08758   1   9
        0.71429       -0.41508   1   1
        0.71429       -0.34871   1   2
        0.71429       -0.17567   1   3
        0.71429       -0.17567   1   4
        0.71429       -0.16537   1   5
        0.71429       -0.15068   1   6
        0.71429        0.91951   1   7
        0.71429        1.04830   1   8
        0.71429        1.04830   1   9
        0.76190       -0.40650   1   1
        0.76190       -0.35426   1   2
        0.76190       -0.16727   1   3
        0.76190       -0.16727   1   4
        0.76190       -0.16318   1   5
        0.76190       -0.11125   1   6
        0.76190        0.82286   1   7
        0.76190        1.01475   1   8
        0.76190        1.01475   1   9
        0.80952       -0.40204   1   1
        0.80952       -0.35900   1   2
        0.80952       -0.16177   1   3
        0.80952       -0.15918   1   4
        0.80952       -0.15918   1   5
        0.80952       -0.06696   1   6
        0.80952        0.73065   1   7
        0.80952        0.98638   1   8
        0.80952        0.98638   1   9
        0.85714       -0.40041   1   1
        0.85714       -0.36277   1   2
        0.85714       -0.16065   1   3
        0.85714       -0.15272   1   4
        0.85714       -0.15272   1   5
        0.85714       -0.01901   1   6
        0.85714        0.64672   1   7
        0.85714        0.96357   1   8
        0.85714        0.96357   1   9
        0.90476       -0.40013   1   1
        0.90476       -0.36546   1   2
        0.90476       -0.15946   1   3
        0.90476       -0.14866   1   4
        0.90476       -0.14866   1   5
        0.90476        0.02751   1   6
        0.90476        0.57703   1   7
        0.90476        0.94708   1   8
        0.90476        0.94708   1   9
        0.95238       -0.40016   1   1
        0.95238       -0.36705   1   2
        0.95238       -0.15836   1   3
        0.95238       -0.14676   1   4
        0.95238       -0.14676   1   5
        0.95238        0.06327   1   6
        0.95238        0.52888   1   7
        0.95238        0.93730   1   8
        0.95238        0.93730   1   9
        1.00000       -0.40018   1   1
        1.00000       -0.36757   1   2
        1.00000       -0.15791   1   3
        1.00000       -0.14626   1   4
        1.00000       -0.14626   1   5
        1.00000        0.07708   1   6
        1.00000        0.51121   1   7
        1.00000        0.93409   1   8
        1.00000        0.93409   1   9
        1.00000       -0.40018   1   1
        1.00000       -0.36757   1   2
        1.00000       -0.15791   1   3
        1.00000       -0.14626   1   4
        1.00000       -0.14626   1   5
        1.00000        0.07708   1   6
        1.00000        0.51121   1   7
        1.00000        0.93409   1   8
        1.00000        0.93409   1   9
        1.05893       -0.39874   1   1
        1.05893       -0.36674   1   2
        1.05893       -0.15890   1   3
        1.05893       -0.15155   1   4
        1.05893       -0.14705   1   5
        1.05893        0.08587   1   6
        1.05893        0.51243   1   7
        1.05893        0.90221   1   8
        1.05893        0.94183   1   9
        1.11785       -0.39447   1   1
        1.11785       -0.36413   1   2
        1.11785       -0.16563   1   3
        1.11785       -0.16194   1   4
        1.11785       -0.14903   1   5
        1.11785        0.11089   1   6
        1.11785        0.51604   1   7
        1.11785        0.81986   1   8
        1.11785        0.96056   1   9
        1.17678       -0.38761   1   1
        1.17678       -0.35970   1   2
        1.17678       -0.18457   1   3
        1.17678       -0.16701   1   4
        1.17678       -0.15137   1   5
        1.17678        0.14806   1   6
        1.17678        0.52142   1   7
        1.17678        0.71517   1   8
        1.17678        0.98363   1   9
