 0.000000  0.642874 2 1
 0.000000  0.644175 2 2
 0.000000  0.644184 2 3
 0.000000  0.644184 2 4
 0.000000  0.644614 2 5
 0.000000  0.644624 2 6
 0.000000  0.644691 2 7
 0.047619  0.642880 2 1
 0.047619  0.644176 2 2
 0.047619  0.644184 2 3
 0.047619  0.644186 2 4
 0.047619  0.644613 2 5
 0.047619  0.644622 2 6
 0.047619  0.644689 2 7
 0.095238  0.642899 2 1
 0.095238  0.644178 2 2
 0.095238  0.644184 2 3
 0.095238  0.644192 2 4
 0.095238  0.644610 2 5
 0.095238  0.644616 2 6
 0.095238  0.644682 2 7
 0.142857  0.642930 2 1
 0.142857  0.644178 2 2
 0.142857  0.644183 2 3
 0.142857  0.644204 2 4
 0.142857  0.644604 2 5
 0.142857  0.644606 2 6
 0.142857  0.644670 2 7
 0.190476  0.642973 2 1
 0.190476  0.644177 2 2
 0.190476  0.644181 2 3
 0.190476  0.644221 2 4
 0.190476  0.644589 2 5
 0.190476  0.644596 2 6
 0.190476  0.644656 2 7
 0.238095  0.643028 2 1
 0.238095  0.644174 2 2
 0.238095  0.644178 2 3
 0.238095  0.644242 2 4
 0.238095  0.644565 2 5
 0.238095  0.644585 2 6
 0.238095  0.644638 2 7
 0.285714  0.643094 2 1
 0.285714  0.644169 2 2
 0.285714  0.644172 2 3
 0.285714  0.644264 2 4
 0.285714  0.644531 2 5
 0.285714  0.644570 2 6
 0.285714  0.644619 2 7
 0.333333  0.643171 2 1
 0.333333  0.644160 2 2
 0.333333  0.644164 2 3
 0.333333  0.644287 2 4
 0.333333  0.644490 2 5
 0.333333  0.644552 2 6
 0.333333  0.644597 2 7
 0.380952  0.643258 2 1
 0.380952  0.644148 2 2
 0.380952  0.644152 2 3
 0.380952  0.644309 2 4
 0.380952  0.644440 2 5
 0.380952  0.644528 2 6
 0.380952  0.644571 2 7
 0.428571  0.643353 2 1
 0.428571  0.644132 2 2
 0.428571  0.644136 2 3
 0.428571  0.644329 2 4
 0.428571  0.644385 2 5
 0.428571  0.644501 2 6
 0.428571  0.644543 2 7
 0.476190  0.643455 2 1
 0.476190  0.644112 2 2
 0.476190  0.644117 2 3
 0.476190  0.644314 2 4
 0.476190  0.644355 2 5
 0.476190  0.644469 2 6
 0.476190  0.644510 2 7
 0.523810  0.643561 2 1
 0.523810  0.644087 2 2
 0.523810  0.644094 2 3
 0.523810  0.644250 2 4
 0.523810  0.644368 2 5
 0.523810  0.644433 2 6
 0.523810  0.644475 2 7
 0.571429  0.643669 2 1
 0.571429  0.644058 2 2
 0.571429  0.644068 2 3
 0.571429  0.644179 2 4
 0.571429  0.644380 2 5
 0.571429  0.644395 2 6
 0.571429  0.644438 2 7
 0.619048  0.643774 2 1
 0.619048  0.644027 2 2
 0.619048  0.644042 2 3
 0.619048  0.644107 2 4
 0.619048  0.644355 2 5
 0.619048  0.644387 2 6
 0.619048  0.644401 2 7
 0.666667  0.643871 2 1
 0.666667  0.643994 2 2
 0.666667  0.644020 2 3
 0.666667  0.644036 2 4
 0.666667  0.644315 2 5
 0.666667  0.644359 2 6
 0.666667  0.644396 2 7
 0.714286  0.643928 2 1
 0.714286  0.643958 2 2
 0.714286  0.643970 2 3
 0.714286  0.644031 2 4
 0.714286  0.644275 2 5
 0.714286  0.644322 2 6
 0.714286  0.644399 2 7
 0.761905  0.643903 2 1
 0.761905  0.643923 2 2
 0.761905  0.643930 2 3
 0.761905  0.644096 2 4
 0.761905  0.644239 2 5
 0.761905  0.644288 2 6
 0.761905  0.644400 2 7
 0.809524  0.643849 2 1
 0.809524  0.643900 2 2
 0.809524  0.643902 2 3
 0.809524  0.644168 2 4
 0.809524  0.644208 2 5
 0.809524  0.644257 2 6
 0.809524  0.644399 2 7
 0.857143  0.643804 2 1
 0.857143  0.643876 2 2
 0.857143  0.643881 2 3
 0.857143  0.644178 2 4
 0.857143  0.644232 2 5
 0.857143  0.644232 2 6
 0.857143  0.644398 2 7
 0.904762  0.643770 2 1
 0.904762  0.643857 2 2
 0.904762  0.643865 2 3
 0.904762  0.644159 2 4
 0.904762  0.644214 2 5
 0.904762  0.644277 2 6
 0.904762  0.644396 2 7
 0.952381  0.643749 2 1
 0.952381  0.643845 2 2
 0.952381  0.643855 2 3
 0.952381  0.644147 2 4
 0.952381  0.644202 2 5
 0.952381  0.644306 2 6
 0.952381  0.644395 2 7
 1.000000  0.643742 2 1
 1.000000  0.643841 2 2
 1.000000  0.643851 2 3
 1.000000  0.644143 2 4
 1.000000  0.644198 2 5
 1.000000  0.644315 2 6
 1.000000  0.644395 2 7
 1.000000  0.643742 2 1
 1.000000  0.643841 2 2
 1.000000  0.643851 2 3
 1.000000  0.644143 2 4
 1.000000  0.644198 2 5
 1.000000  0.644315 2 6
 1.000000  0.644395 2 7
 1.058926  0.643748 2 1
 1.058926  0.643845 2 2
 1.058926  0.643857 2 3
 1.058926  0.644142 2 4
 1.058926  0.644200 2 5
 1.058926  0.644313 2 6
 1.058926  0.644393 2 7
 1.117851  0.643766 2 1
 1.117851  0.643854 2 2
 1.117851  0.643878 2 3
 1.117851  0.644132 2 4
 1.117851  0.644215 2 5
 1.117851  0.644305 2 6
 1.117851  0.644388 2 7
 1.176777  0.643793 2 1
 1.176777  0.643865 2 2
 1.176777  0.643914 2 3
 1.176777  0.644106 2 4
 1.176777  0.644250 2 5
 1.176777  0.644293 2 6
 1.176777  0.644379 2 7
 1.235702  0.643824 2 1
 1.235702  0.643880 2 2
 1.235702  0.643961 2 3
 1.235702  0.644070 2 4
 1.235702  0.644278 2 5
 1.235702  0.644303 2 6
 1.235702  0.644368 2 7
 1.294628  0.643853 2 1
 1.294628  0.643900 2 2
 1.294628  0.643994 2 3
 1.294628  0.644051 2 4
 1.294628  0.644266 2 5
 1.294628  0.644350 2 6
 1.294628  0.644369 2 7
 1.353553  0.643872 2 1
 1.353553  0.643920 2 2
 1.353553  0.643967 2 3
 1.353553  0.644100 2 4
 1.353553  0.644261 2 5
 1.353553  0.644338 2 6
 1.353553  0.644436 2 7
 1.353553  0.643851 2 1
 1.353553  0.643928 2 2
 1.353553  0.643972 2 3
 1.353553  0.644117 2 4
 1.353553  0.644256 2 5
 1.353553  0.644339 2 6
 1.353553  0.644445 2 7
 1.401765  0.643863 2 1
 1.401765  0.643912 2 2
 1.401765  0.643964 2 3
 1.401765  0.644171 2 4
 1.401765  0.644258 2 5
 1.401765  0.644325 2 6
 1.401765  0.644506 2 7
 1.449977  0.643863 2 1
 1.449977  0.643880 2 2
 1.449977  0.643977 2 3
 1.449977  0.644224 2 4
 1.449977  0.644270 2 5
 1.449977  0.644310 2 6
 1.449977  0.644567 2 7
 1.498189  0.643849 2 1
 1.498189  0.643851 2 2
 1.498189  0.643995 2 3
 1.498189  0.644276 2 4
 1.498189  0.644291 2 5
 1.498189  0.644295 2 6
 1.498189  0.644626 2 7
 1.546401  0.643822 2 1
 1.546401  0.643829 2 2
 1.546401  0.644013 2 3
 1.546401  0.644279 2 4
 1.546401  0.644319 2 5
 1.546401  0.644323 2 6
 1.546401  0.644680 2 7
 1.594613  0.643785 2 1
 1.594613  0.643818 2 2
 1.594613  0.644032 2 3
 1.594613  0.644265 2 4
 1.594613  0.644350 2 5
 1.594613  0.644364 2 6
 1.594613  0.644728 2 7
 1.642824  0.643739 2 1
 1.642824  0.643819 2 2
 1.642824  0.644051 2 3
 1.642824  0.644251 2 4
 1.642824  0.644381 2 5
 1.642824  0.644398 2 6
 1.642824  0.644769 2 7
 1.691036  0.643687 2 1
 1.691036  0.643831 2 2
 1.691036  0.644070 2 3
 1.691036  0.644239 2 4
 1.691036  0.644412 2 5
 1.691036  0.644425 2 6
 1.691036  0.644801 2 7
 1.739248  0.643629 2 1
 1.739248  0.643856 2 2
 1.739248  0.644087 2 3
 1.739248  0.644228 2 4
 1.739248  0.644440 2 5
 1.739248  0.644443 2 6
 1.739248  0.644823 2 7
 1.787460  0.643567 2 1
 1.787460  0.643892 2 2
 1.787460  0.644104 2 3
 1.787460  0.644218 2 4
 1.787460  0.644453 2 5
 1.787460  0.644465 2 6
 1.787460  0.644837 2 7
 1.835672  0.643500 2 1
 1.835672  0.643939 2 2
 1.835672  0.644119 2 3
 1.835672  0.644209 2 4
 1.835672  0.644455 2 5
 1.835672  0.644488 2 6
 1.835672  0.644842 2 7
 1.883883  0.643430 2 1
 1.883883  0.643995 2 2
 1.883883  0.644133 2 3
 1.883883  0.644202 2 4
 1.883883  0.644451 2 5
 1.883883  0.644508 2 6
 1.883883  0.644838 2 7
 1.932095  0.643359 2 1
 1.932095  0.644056 2 2
 1.932095  0.644146 2 3
 1.932095  0.644197 2 4
 1.932095  0.644442 2 5
 1.932095  0.644526 2 6
 1.932095  0.644828 2 7
 1.980307  0.643286 2 1
 1.980307  0.644116 2 2
 1.980307  0.644159 2 3
 1.980307  0.644192 2 4
 1.980307  0.644431 2 5
 1.980307  0.644542 2 6
 1.980307  0.644811 2 7
 2.028519  0.643215 2 1
 2.028519  0.644155 2 2
 2.028519  0.644186 2 3
 2.028519  0.644189 2 4
 2.028519  0.644425 2 5
 2.028519  0.644557 2 6
 2.028519  0.644790 2 7
 2.076731  0.643146 2 1
 2.076731  0.644166 2 2
 2.076731  0.644187 2 3
 2.076731  0.644222 2 4
 2.076731  0.644432 2 5
 2.076731  0.644569 2 6
 2.076731  0.644768 2 7
 2.124943  0.643081 2 1
 2.124943  0.644172 2 2
 2.124943  0.644185 2 3
 2.124943  0.644236 2 4
 2.124943  0.644461 2 5
 2.124943  0.644581 2 6
 2.124943  0.644744 2 7
 2.173154  0.643022 2 1
 2.173154  0.644176 2 2
 2.173154  0.644184 2 3
 2.173154  0.644232 2 4
 2.173154  0.644504 2 5
 2.173154  0.644590 2 6
 2.173154  0.644722 2 7
 2.221366  0.642971 2 1
 2.221366  0.644178 2 2
 2.221366  0.644184 2 3
 2.221366  0.644218 2 4
 2.221366  0.644549 2 5
 2.221366  0.644598 2 6
 2.221366  0.644704 2 7
 2.269578  0.642930 2 1
 2.269578  0.644178 2 2
 2.269578  0.644184 2 3
 2.269578  0.644204 2 4
 2.269578  0.644587 2 5
 2.269578  0.644605 2 6
 2.269578  0.644691 2 7
 2.317790  0.642899 2 1
 2.317790  0.644178 2 2
 2.317790  0.644184 2 3
 2.317790  0.644192 2 4
 2.317790  0.644610 2 5
 2.317790  0.644612 2 6
