 0.000000  0.620046 2 1
 0.000000  0.626860 2 2
 0.000000  0.634254 2 3
 0.000000  0.641459 2 4
 0.000000  0.648411 2 5
 0.000000  0.655167 2 6
 0.000000  0.662586 2 7
 0.021651  0.620039 2 1
 0.021651  0.626857 2 2
 0.021651  0.634247 2 3
 0.021651  0.641451 2 4
 0.021651  0.648404 2 5
 0.021651  0.655163 2 6
 0.021651  0.662577 2 7
 0.043301  0.620031 2 1
 0.043301  0.626857 2 2
 0.043301  0.634238 2 3
 0.043301  0.641439 2 4
 0.043301  0.648395 2 5
 0.043301  0.655163 2 6
 0.043301  0.662566 2 7
 0.064952  0.620019 2 1
 0.064952  0.626861 2 2
 0.064952  0.634227 2 3
 0.064952  0.641424 2 4
 0.064952  0.648385 2 5
 0.064952  0.655167 2 6
 0.064952  0.662553 2 7
 0.086603  0.620007 2 1
 0.086603  0.626868 2 2
 0.086603  0.634216 2 3
 0.086603  0.641407 2 4
 0.086603  0.648373 2 5
 0.086603  0.655175 2 6
 0.086603  0.662538 2 7
 0.108253  0.619993 2 1
 0.108253  0.626877 2 2
 0.108253  0.634203 2 3
 0.108253  0.641388 2 4
 0.108253  0.648360 2 5
 0.108253  0.655186 2 6
 0.108253  0.662522 2 7
 0.129904  0.619978 2 1
 0.129904  0.626890 2 2
 0.129904  0.634190 2 3
 0.129904  0.641368 2 4
 0.129904  0.648347 2 5
 0.129904  0.655201 2 6
 0.129904  0.662506 2 7
 0.151554  0.619963 2 1
 0.151554  0.626904 2 2
 0.151554  0.634177 2 3
 0.151554  0.641347 2 4
 0.151554  0.648334 2 5
 0.151554  0.655219 2 6
 0.151554  0.662489 2 7
 0.173205  0.619948 2 1
 0.173205  0.626920 2 2
 0.173205  0.634164 2 3
 0.173205  0.641327 2 4
 0.173205  0.648323 2 5
 0.173205  0.655240 2 6
 0.173205  0.662474 2 7
 0.194856  0.619934 2 1
 0.194856  0.626937 2 2
 0.194856  0.634153 2 3
 0.194856  0.641308 2 4
 0.194856  0.648312 2 5
 0.194856  0.655263 2 6
 0.194856  0.662460 2 7
 0.216506  0.619922 2 1
 0.216506  0.626955 2 2
 0.216506  0.634144 2 3
 0.216506  0.641290 2 4
 0.216506  0.648304 2 5
 0.216506  0.655286 2 6
 0.216506  0.662448 2 7
 0.238157  0.619911 2 1
 0.238157  0.626972 2 2
 0.238157  0.634136 2 3
 0.238157  0.641274 2 4
 0.238157  0.648298 2 5
 0.238157  0.655310 2 6
 0.238157  0.662439 2 7
 0.259808  0.619903 2 1
 0.259808  0.626989 2 2
 0.259808  0.634130 2 3
 0.259808  0.641261 2 4
 0.259808  0.648295 2 5
 0.259808  0.655334 2 6
 0.259808  0.662432 2 7
 0.281458  0.619897 2 1
 0.281458  0.627005 2 2
 0.281458  0.634127 2 3
 0.281458  0.641252 2 4
 0.281458  0.648294 2 5
 0.281458  0.655357 2 6
 0.281458  0.662429 2 7
 0.303109  0.619893 2 1
 0.303109  0.627019 2 2
 0.303109  0.634126 2 3
 0.303109  0.641245 2 4
 0.303109  0.648296 2 5
 0.303109  0.655377 2 6
 0.303109  0.662428 2 7
 0.324760  0.619893 2 1
 0.324760  0.627030 2 2
 0.324760  0.634127 2 3
 0.324760  0.641242 2 4
 0.324760  0.648301 2 5
 0.324760  0.655394 2 6
 0.324760  0.662430 2 7
 0.346410  0.619894 2 1
 0.346410  0.627037 2 2
 0.346410  0.634130 2 3
 0.346410  0.641242 2 4
 0.346410  0.648307 2 5
 0.346410  0.655407 2 6
 0.346410  0.662435 2 7
 0.368061  0.619898 2 1
 0.368061  0.627041 2 2
 0.368061  0.634134 2 3
 0.368061  0.641246 2 4
 0.368061  0.648316 2 5
 0.368061  0.655415 2 6
 0.368061  0.662443 2 7
 0.389711  0.619904 2 1
 0.389711  0.627040 2 2
 0.389711  0.634140 2 3
 0.389711  0.641253 2 4
 0.389711  0.648325 2 5
 0.389711  0.655418 2 6
 0.389711  0.662452 2 7
 0.411362  0.619912 2 1
 0.411362  0.627034 2 2
 0.411362  0.634147 2 3
 0.411362  0.641262 2 4
 0.411362  0.648335 2 5
 0.411362  0.655414 2 6
 0.411362  0.662463 2 7
 0.433013  0.619921 2 1
 0.433013  0.627023 2 2
 0.433013  0.634154 2 3
 0.433013  0.641275 2 4
 0.433013  0.648346 2 5
 0.433013  0.655404 2 6
 0.433013  0.662474 2 7
 0.454663  0.619931 2 1
 0.454663  0.627006 2 2
 0.454663  0.634162 2 3
 0.454663  0.641290 2 4
 0.454663  0.648356 2 5
 0.454663  0.655386 2 6
 0.454663  0.662487 2 7
 0.476314  0.619942 2 1
 0.476314  0.626984 2 2
 0.476314  0.634169 2 3
 0.476314  0.641306 2 4
 0.476314  0.648365 2 5
 0.476314  0.655362 2 6
 0.476314  0.662499 2 7
 0.497965  0.619953 2 1
 0.497965  0.626955 2 2
 0.497965  0.634176 2 3
 0.497965  0.641324 2 4
 0.497965  0.648374 2 5
 0.497965  0.655330 2 6
 0.497965  0.662511 2 7
 0.519615  0.619964 2 1
 0.519615  0.626921 2 2
 0.519615  0.634183 2 3
 0.519615  0.641343 2 4
 0.519615  0.648381 2 5
 0.519615  0.655293 2 6
 0.519615  0.662523 2 7
 0.541266  0.619975 2 1
 0.541266  0.626882 2 2
 0.541266  0.634188 2 3
 0.541266  0.641363 2 4
 0.541266  0.648387 2 5
 0.541266  0.655250 2 6
 0.541266  0.662534 2 7
 0.562917  0.619986 2 1
 0.562917  0.626839 2 2
 0.562917  0.634192 2 3
 0.562917  0.641384 2 4
 0.562917  0.648392 2 5
 0.562917  0.655202 2 6
 0.562917  0.662545 2 7
 0.584567  0.619996 2 1
 0.584567  0.626791 2 2
 0.584567  0.634196 2 3
 0.584567  0.641405 2 4
 0.584567  0.648396 2 5
 0.584567  0.655150 2 6
 0.584567  0.662555 2 7
 0.606218  0.620006 2 1
 0.606218  0.626741 2 2
 0.606218  0.634199 2 3
 0.606218  0.641426 2 4
 0.606218  0.648399 2 5
 0.606218  0.655096 2 6
 0.606218  0.662564 2 7
 0.627868  0.620016 2 1
 0.627868  0.626689 2 2
 0.627868  0.634202 2 3
 0.627868  0.641447 2 4
 0.627868  0.648401 2 5
 0.627868  0.655041 2 6
 0.627868  0.662573 2 7
 0.649519  0.620026 2 1
 0.649519  0.626637 2 2
 0.649519  0.634204 2 3
 0.649519  0.641468 2 4
 0.649519  0.648404 2 5
 0.649519  0.654986 2 6
 0.649519  0.662583 2 7
 0.671170  0.620035 2 1
 0.671170  0.626586 2 2
 0.671170  0.634207 2 3
 0.671170  0.641489 2 4
 0.671170  0.648406 2 5
 0.671170  0.654933 2 6
 0.671170  0.662592 2 7
 0.692820  0.620045 2 1
 0.692820  0.626537 2 2
 0.692820  0.634210 2 3
 0.692820  0.641510 2 4
 0.692820  0.648410 2 5
 0.692820  0.654884 2 6
 0.692820  0.662602 2 7
 0.714471  0.620055 2 1
 0.714471  0.626492 2 2
 0.714471  0.634214 2 3
 0.714471  0.641531 2 4
 0.714471  0.648414 2 5
 0.714471  0.654839 2 6
 0.714471  0.662612 2 7
 0.736122  0.620065 2 1
 0.736122  0.626452 2 2
 0.736122  0.634220 2 3
 0.736122  0.641552 2 4
 0.736122  0.648420 2 5
 0.736122  0.654801 2 6
 0.736122  0.662624 2 7
 0.757772  0.620076 2 1
 0.757772  0.626418 2 2
 0.757772  0.634226 2 3
 0.757772  0.641572 2 4
 0.757772  0.648427 2 5
 0.757772  0.654769 2 6
 0.757772  0.662637 2 7
 0.779423  0.620087 2 1
 0.779423  0.626391 2 2
 0.779423  0.634234 2 3
 0.779423  0.641592 2 4
 0.779423  0.648436 2 5
 0.779423  0.654745 2 6
 0.779423  0.662651 2 7
 0.801073  0.620099 2 1
 0.801073  0.626373 2 2
 0.801073  0.634244 2 3
 0.801073  0.641612 2 4
 0.801073  0.648447 2 5
 0.801073  0.654730 2 6
 0.801073  0.662665 2 7
 0.822724  0.620112 2 1
 0.822724  0.626363 2 2
 0.822724  0.634255 2 3
 0.822724  0.641630 2 4
 0.822724  0.648459 2 5
 0.822724  0.654723 2 6
 0.822724  0.662681 2 7
 0.844375  0.620124 2 1
 0.844375  0.626362 2 2
 0.844375  0.634266 2 3
 0.844375  0.641647 2 4
 0.844375  0.648471 2 5
 0.844375  0.654725 2 6
 0.844375  0.662697 2 7
 0.866025  0.620136 2 1
 0.866025  0.626370 2 2
 0.866025  0.634279 2 3
 0.866025  0.641662 2 4
 0.866025  0.648485 2 5
 0.866025  0.654736 2 6
 0.866025  0.662712 2 7
 0.866025  0.620136 2 1
 0.866025  0.626370 2 2
 0.866025  0.634279 2 3
 0.866025  0.641662 2 4
 0.866025  0.648485 2 5
 0.866025  0.654736 2 6
 0.866025  0.662712 2 7
 0.891025  0.620127 2 1
 0.891025  0.626365 2 2
 0.891025  0.634273 2 3
 0.891025  0.641651 2 4
 0.891025  0.648478 2 5
 0.891025  0.654730 2 6
 0.891025  0.662701 2 7
 0.916025  0.620117 2 1
 0.916025  0.626370 2 2
 0.916025  0.634270 2 3
 0.916025  0.641637 2 4
 0.916025  0.648475 2 5
 0.916025  0.654732 2 6
 0.916025  0.662689 2 7
 0.941025  0.620107 2 1
 0.941025  0.626382 2 2
 0.941025  0.634273 2 3
 0.941025  0.641620 2 4
 0.941025  0.648476 2 5
 0.941025  0.654741 2 6
 0.941025  0.662675 2 7
 0.966025  0.620095 2 1
 0.966025  0.626402 2 2
 0.966025  0.634279 2 3
 0.966025  0.641600 2 4
 0.966025  0.648482 2 5
 0.966025  0.654756 2 6
 0.966025  0.662662 2 7
 0.991025  0.620084 2 1
 0.991025  0.626428 2 2
 0.991025  0.634290 2 3
 0.991025  0.641579 2 4
 0.991025  0.648491 2 5
 0.991025  0.654779 2 6
 0.991025  0.662648 2 7
 1.016025  0.620072 2 1
 1.016025  0.626459 2 2
 1.016025  0.634303 2 3
 1.016025  0.641558 2 4
 1.016025  0.648504 2 5
 1.016025  0.654807 2 6
 1.016025  0.662635 2 7
 1.041025  0.620061 2 1
 1.041025  0.626495 2 2
 1.041025  0.634320 2 3
 1.041025  0.641538 2 4
 1.041025  0.648520 2 5
 1.041025  0.654840 2 6
 1.041025  0.662624 2 7
 1.066025  0.620052 2 1
 1.066025  0.626534 2 2
 1.066025  0.634340 2 3
 1.066025  0.641520 2 4
 1.066025  0.648539 2 5
 1.066025  0.654876 2 6
 1.066025  0.662614 2 7
 1.091025  0.620044 2 1
 1.091025  0.626574 2 2
 1.091025  0.634361 2 3
 1.091025  0.641504 2 4
 1.091025  0.648559 2 5
 1.091025  0.654916 2 6
 1.091025  0.662606 2 7
 1.116025  0.620038 2 1
 1.116025  0.626615 2 2
 1.116025  0.634385 2 3
 1.116025  0.641492 2 4
 1.116025  0.648582 2 5
 1.116025  0.654957 2 6
 1.116025  0.662602 2 7
 1.141025  0.620036 2 1
 1.141025  0.626657 2 2
 1.141025  0.634409 2 3
 1.141025  0.641484 2 4
 1.141025  0.648606 2 5
 1.141025  0.654999 2 6
 1.141025  0.662600 2 7
 1.166025  0.620037 2 1
 1.166025  0.626698 2 2
 1.166025  0.634433 2 3
 1.166025  0.641481 2 4
 1.166025  0.648630 2 5
 1.166025  0.655041 2 6
 1.166025  0.662602 2 7
 1.191025  0.620041 2 1
 1.191025  0.626738 2 2
 1.191025  0.634458 2 3
 1.191025  0.641482 2 4
 1.191025  0.648654 2 5
 1.191025  0.655083 2 6
 1.191025  0.662607 2 7
 1.216025  0.620048 2 1
 1.216025  0.626778 2 2
 1.216025  0.634481 2 3
 1.216025  0.641487 2 4
 1.216025  0.648677 2 5
 1.216025  0.655124 2 6
 1.216025  0.662615 2 7
 1.241025  0.620059 2 1
 1.241025  0.626816 2 2
 1.241025  0.634504 2 3
 1.241025  0.641497 2 4
 1.241025  0.648699 2 5
 1.241025  0.655163 2 6
 1.241025  0.662625 2 7
 1.266025  0.620073 2 1
 1.266025  0.626853 2 2
 1.266025  0.634524 2 3
 1.266025  0.641510 2 4
 1.266025  0.648719 2 5
 1.266025  0.655200 2 6
 1.266025  0.662638 2 7
 1.291025  0.620089 2 1
 1.291025  0.626889 2 2
 1.291025  0.634542 2 3
 1.291025  0.641526 2 4
 1.291025  0.648736 2 5
 1.291025  0.655236 2 6
 1.291025  0.662653 2 7
 1.316025  0.620106 2 1
 1.316025  0.626923 2 2
 1.316025  0.634557 2 3
 1.316025  0.641544 2 4
 1.316025  0.648750 2 5
 1.316025  0.655270 2 6
 1.316025  0.662668 2 7
 1.341025  0.620124 2 1
 1.341025  0.626956 2 2
 1.341025  0.634568 2 3
 1.341025  0.641562 2 4
 1.341025  0.648760 2 5
 1.341025  0.655302 2 6
 1.341025  0.662682 2 7
 1.366025  0.620140 2 1
 1.366025  0.626986 2 2
 1.366025  0.634575 2 3
 1.366025  0.641580 2 4
 1.366025  0.648765 2 5
 1.366025  0.655332 2 6
 1.366025  0.662694 2 7
 1.391025  0.620155 2 1
 1.391025  0.627014 2 2
 1.391025  0.634576 2 3
 1.391025  0.641596 2 4
 1.391025  0.648765 2 5
 1.391025  0.655360 2 6
 1.391025  0.662704 2 7
 1.416025  0.620165 2 1
 1.416025  0.627039 2 2
 1.416025  0.634572 2 3
 1.416025  0.641609 2 4
 1.416025  0.648759 2 5
 1.416025  0.655384 2 6
 1.416025  0.662710 2 7
 1.441025  0.620172 2 1
 1.441025  0.627060 2 2
 1.441025  0.634562 2 3
 1.441025  0.641617 2 4
 1.441025  0.648747 2 5
 1.441025  0.655405 2 6
 1.441025  0.662711 2 7
 1.466025  0.620173 2 1
 1.466025  0.627077 2 2
 1.466025  0.634545 2 3
 1.466025  0.641621 2 4
 1.466025  0.648728 2 5
 1.466025  0.655422 2 6
 1.466025  0.662706 2 7
 1.491025  0.620168 2 1
 1.491025  0.627089 2 2
 1.491025  0.634521 2 3
 1.491025  0.641618 2 4
 1.491025  0.648701 2 5
 1.491025  0.655434 2 6
 1.491025  0.662696 2 7
 1.516025  0.620156 2 1
 1.516025  0.627096 2 2
 1.516025  0.634492 2 3
 1.516025  0.641609 2 4
 1.516025  0.648669 2 5
 1.516025  0.655441 2 6
 1.516025  0.662679 2 7
 1.541025  0.620138 2 1
 1.541025  0.627098 2 2
 1.541025  0.634456 2 3
 1.541025  0.641593 2 4
 1.541025  0.648630 2 5
 1.541025  0.655443 2 6
 1.541025  0.662655 2 7
 1.566025  0.620114 2 1
 1.566025  0.627094 2 2
 1.566025  0.634414 2 3
 1.566025  0.641570 2 4
 1.566025  0.648585 2 5
 1.566025  0.655440 2 6
 1.566025  0.662626 2 7
 1.591025  0.620083 2 1
 1.591025  0.627084 2 2
 1.591025  0.634368 2 3
 1.591025  0.641541 2 4
 1.591025  0.648535 2 5
 1.591025  0.655431 2 6
 1.591025  0.662592 2 7
