        0.00000       -0.82928   1   1
        0.00000        0.13601   1   2
        0.00000        0.13601   1   3
        0.00000        0.13601   1   4
        0.00000        0.27102   1   5
        0.00000        0.47872   1   6
        0.00000        0.47872   1   7
        0.00000        0.47872   1   8
        0.00000        0.95345   1   9
        0.00000        0.95345   1  10
        0.00000        1.23288   1  11
        0.00000        1.23288   1  12
        0.00000        1.23288   1  13
        0.00000        2.16018   1  14
        0.00000        2.16018   1  15
        0.00000        2.16018   1  16
        0.00000        2.30086   1  17
        0.00000        2.30086   1  18
        0.04762       -0.82851   1   1
        0.04762        0.12831   1   2
        0.04762        0.13387   1   3
        0.04762        0.13390   1   4
        0.04762        0.27854   1   5
        0.04762        0.47719   1   6
        0.04762        0.48152   1   7
        0.04762        0.48162   1   8
        0.04762        0.94685   1   9
        0.04762        0.95420   1  10
        0.04762        1.24118   1  11
        0.04762        1.24126   1  12
        0.04762        1.24349   1  13
        0.04762        2.14677   1  14
        0.04762        2.16474   1  15
        0.04762        2.16531   1  16
        0.04762        2.29644   1  17
        0.04762        2.31991   1  18
        0.09524       -0.82622   1   1
        0.09524        0.10781   1   2
        0.09524        0.12758   1   3
        0.09524        0.12764   1   4
        0.09524        0.29841   1   5
        0.09524        0.47263   1   6
        0.09524        0.48998   1   7
        0.09524        0.49014   1   8
        0.09524        0.92896   1   9
        0.09524        0.95647   1  10
        0.09524        1.26523   1  11
        0.09524        1.26641   1  12
        0.09524        1.27006   1  13
        0.09524        2.11869   1  14
        0.09524        2.17791   1  15
        0.09524        2.17962   1  16
        0.09524        2.28104   1  17
        0.09524        2.36207   1  18
        0.14286       -0.82243   1   1
        0.14286        0.07891   1   2
        0.14286        0.11753   1   3
        0.14286        0.11761   1   4
        0.14286        0.32597   1   5
        0.14286        0.46523   1   6
        0.14286        0.50387   1   7
        0.14286        0.50403   1   8
        0.14286        0.90394   1   9
        0.14286        0.96029   1  10
        0.14286        1.30242   1  11
        0.14286        1.30258   1  12
        0.14286        1.30616   1  13
        0.14286        2.08690   1  14
        0.14286        2.19765   1  15
        0.14286        2.20059   1  16
        0.14286        2.24946   1  17
        0.14286        2.40981   1  18
        0.19048       -0.81720   1   1
        0.19048        0.04536   1   2
        0.19048        0.10442   1   3
        0.19048        0.10450   1   4
        0.19048        0.35705   1   5
        0.19048        0.45562   1   6
        0.19048        0.52264   1   7
        0.19048        0.52275   1   8
        0.19048        0.87600   1   9
        0.19048        0.96571   1  10
        0.19048        1.34211   1  11
        0.19048        1.34443   1  12
        0.19048        1.35027   1  13
        0.19048        2.05323   1  14
        0.19048        2.19665   1  15
        0.19048        2.22102   1  16
        0.19048        2.22395   1  17
        0.19048        2.45517   1  18
        0.23810       -0.81059   1   1
        0.23810        0.01011   1   2
        0.23810        0.08924   1   3
        0.23810        0.08926   1   4
        0.23810        0.38650   1   5
        0.23810        0.44583   1   6
        0.23810        0.54540   1   7
        0.23810        0.54542   1   8
        0.23810        0.84870   1   9
        0.23810        0.97268   1  10
        0.23810        1.37830   1  11
        0.23810        1.37877   1  12
        0.23810        1.40549   1  13
        0.23810        2.01731   1  14
        0.23810        2.12173   1  15
        0.23810        2.24382   1  16
        0.23810        2.24463   1  17
        0.23810        2.49594   1  18
        0.28571       -0.80270   1   1
        0.28571       -0.02480   1   2
        0.28571        0.07295   1   3
        0.28571        0.07300   1   4
        0.28571        0.40319   1   5
        0.28571        0.44389   1   6
        0.28571        0.57095   1   7
        0.28571        0.57103   1   8
        0.28571        0.82509   1   9
        0.28571        0.98105   1  10
        0.28571        1.40538   1  11
        0.28571        1.40663   1  12
        0.28571        1.46388   1  13
        0.28571        1.97919   1  14
        0.28571        2.03071   1  15
        0.28571        2.25807   1  16
        0.28571        2.26081   1  17
        0.28571        2.53308   1  18
        0.33333       -0.79358   1   1
        0.33333       -0.05852   1   2
        0.33333        0.05638   1   3
        0.33333        0.05648   1   4
        0.33333        0.39804   1   5
        0.33333        0.45614   1   6
        0.33333        0.59835   1   7
        0.33333        0.59852   1   8
        0.33333        0.80786   1   9
        0.33333        0.99058   1  10
        0.33333        1.42286   1  11
        0.33333        1.42517   1  12
        0.33333        1.52170   1  13
        0.33333        1.93555   1  14
        0.33333        1.93950   1  15
        0.33333        2.26137   1  16
        0.33333        2.26730   1  17
        0.33333        2.56772   1  18
        0.38095       -0.78332   1   1
        0.38095       -0.09092   1   2
        0.38095        0.04009   1   3
        0.38095        0.04019   1   4
        0.38095        0.38468   1   5
        0.38095        0.46704   1   6
        0.38095        0.62686   1   7
        0.38095        0.62706   1   8
        0.38095        0.79929   1   9
        0.38095        1.00111   1  10
        0.38095        1.43174   1  11
        0.38095        1.43427   1  12
        0.38095        1.57737   1  13
        0.38095        1.84919   1  14
        0.38095        1.89931   1  15
        0.38095        2.25384   1  16
        0.38095        2.26084   1  17
        0.38095        2.59870   1  18
        0.42857       -0.77199   1   1
        0.42857       -0.12221   1   2
        0.42857        0.02433   1   3
        0.42857        0.02440   1   4
        0.42857        0.37002   1   5
        0.42857        0.46931   1   6
        0.42857        0.65602   1   7
        0.42857        0.65618   1   8
        0.42857        0.80069   1   9
        0.42857        1.01270   1  10
        0.42857        1.43378   1  11
        0.42857        1.43572   1  12
        0.42857        1.63103   1  13
        0.42857        1.77909   1  14
        0.42857        1.86053   1  15
        0.42857        2.23676   1  16
        0.42857        2.24212   1  17
        0.42857        2.62241   1  18
        0.47619       -0.75967   1   1
        0.47619       -0.15261   1   2
        0.47619        0.00927   1   3
        0.47619        0.00929   1   4
        0.47619        0.35577   1   5
        0.47619        0.46268   1   6
        0.47619        0.68561   1   7
        0.47619        0.68567   1   8
        0.47619        0.81181   1   9
        0.47619        1.02569   1  10
        0.47619        1.43104   1  11
        0.47619        1.43177   1  12
        0.47619        1.67893   1  13
        0.47619        1.72463   1  14
        0.47619        1.82949   1  15
        0.47619        2.21256   1  16
        0.47619        2.21445   1  17
        0.47619        2.63481   1  18
        0.52381       -0.74643   1   1
        0.52381       -0.18225   1   2
        0.52381       -0.00493   1   3
        0.52381       -0.00491   1   4
        0.52381        0.34257   1   5
        0.52381        0.44941   1   6
        0.52381        0.71549   1   7
        0.52381        0.71555   1   8
        0.52381        0.83103   1   9
        0.52381        1.04044   1  10
        0.52381        1.42417   1  11
        0.52381        1.42493   1  12
        0.52381        1.67989   1  13
        0.52381        1.69928   1  14
        0.52381        1.82813   1  15
        0.52381        2.18259   1  16
        0.52381        2.18428   1  17
        0.52381        2.63411   1  18
        0.57143       -0.73237   1   1
        0.57143       -0.21121   1   2
        0.57143       -0.01808   1   3
        0.57143       -0.01805   1   4
        0.57143        0.33070   1   5
        0.57143        0.43245   1   6
        0.57143        0.74574   1   7
        0.57143        0.74587   1   8
        0.57143        0.85627   1   9
        0.57143        1.05700   1  10
        0.57143        1.41374   1  11
        0.57143        1.41582   1  12
        0.57143        1.63836   1  13
        0.57143        1.67710   1  14
        0.57143        1.86813   1  15
        0.57143        2.15148   1  16
        0.57143        2.15537   1  17
        0.57143        2.62236   1  18
        0.61905       -0.71763   1   1
        0.61905       -0.23946   1   2
        0.61905       -0.03008   1   3
        0.61905       -0.03006   1   4
        0.61905        0.32035   1   5
        0.61905        0.41433   1   6
        0.61905        0.77662   1   7
        0.61905        0.77677   1   8
        0.61905        0.88581   1   9
        0.61905        1.07493   1  10
        0.61905        1.40058   1  11
        0.61905        1.40332   1  12
        0.61905        1.59608   1  13
        0.61905        1.63700   1  14
        0.61905        1.92038   1  15
        0.61905        2.12524   1  16
        0.61905        2.12952   1  17
        0.61905        2.60444   1  18
        0.66667       -0.70241   1   1
        0.66667       -0.26683   1   2
        0.66667       -0.04093   1   3
        0.66667       -0.04092   1   4
        0.66667        0.31170   1   5
        0.66667        0.39665   1   6
        0.66667        0.80829   1   7
        0.66667        0.80840   1   8
        0.66667        0.91852   1   9
        0.66667        1.09353   1  10
        0.66667        1.38466   1  11
        0.66667        1.38705   1  12
        0.66667        1.55224   1  13
        0.66667        1.59164   1  14
        0.66667        1.97000   1  15
        0.66667        2.10652   1  16
        0.66667        2.10989   1  17
        0.66667        2.58465   1  18
        0.71429       -0.68701   1   1
        0.71429       -0.29295   1   2
        0.71429       -0.05064   1   3
        0.71429       -0.05063   1   4
        0.71429        0.30485   1   5
        0.71429        0.38009   1   6
        0.71429        0.84057   1   7
        0.71429        0.84062   1   8
        0.71429        0.95350   1   9
        0.71429        1.11231   1  10
        0.71429        1.36617   1  11
        0.71429        1.36734   1  12
        0.71429        1.50826   1  13
        0.71429        1.54436   1  14
        0.71429        2.01541   1  15
        0.71429        2.09628   1  16
        0.71429        2.09797   1  17
        0.71429        2.56376   1  18
        0.76190       -0.67186   1   1
        0.76190       -0.31721   1   2
        0.76190       -0.05909   1   3
        0.76190       -0.05909   1   4
        0.76190        0.29979   1   5
        0.76190        0.36480   1   6
        0.76190        0.87266   1   7
        0.76190        0.87268   1   8
        0.76190        0.98947   1   9
        0.76190        1.13138   1  10
        0.76190        1.34536   1  11
        0.76190        1.34573   1  12
        0.76190        1.46649   1  13
        0.76190        1.49632   1  14
        0.76190        2.06002   1  15
        0.76190        2.09280   1  16
        0.76190        2.09345   1  17
        0.76190        2.53932   1  18
        0.80952       -0.65754   1   1
        0.80952       -0.33884   1   2
        0.80952       -0.06611   1   3
        0.80952       -0.06610   1   4
        0.80952        0.29644   1   5
        0.80952        0.35082   1   6
        0.80952        0.90312   1   7
        0.80952        0.90322   1   8
        0.80952        1.02452   1   9
        0.80952        1.15129   1  10
        0.80952        1.32284   1  11
        0.80952        1.32436   1  12
        0.80952        1.42898   1  13
        0.80952        1.44846   1  14
        0.80952        2.09164   1  15
        0.80952        2.09509   1  16
        0.80952        2.10743   1  17
        0.80952        2.50859   1  18
        0.85714       -0.64480   1   1
        0.85714       -0.35700   1   2
        0.85714       -0.07149   1   3
        0.85714       -0.07147   1   4
        0.85714        0.29466   1   5
        0.85714        0.33839   1   6
        0.85714        0.93016   1   7
        0.85714        0.93036   1   8
        0.85714        1.05623   1   9
        0.85714        1.17230   1  10
        0.85714        1.30175   1  11
        0.85714        1.30359   1  12
        0.85714        1.39689   1  13
        0.85714        1.40268   1  14
        0.85714        2.09180   1  15
        0.85714        2.09761   1  16
        0.85714        2.15809   1  17
        0.85714        2.47142   1  18
        0.90476       -0.63458   1   1
        0.90476       -0.37083   1   2
        0.90476       -0.07517   1   3
        0.90476       -0.07514   1   4
        0.90476        0.29423   1   5
        0.90476        0.32811   1   6
        0.90476        0.95179   1   7
        0.90476        0.95205   1   8
        0.90476        1.08228   1   9
        0.90476        1.19327   1  10
        0.90476        1.28414   1  11
        0.90476        1.28556   1  12
        0.90476        1.36264   1  13
        0.90476        1.37072   1  14
        0.90476        2.09218   1  15
        0.90476        2.09850   1  16
        0.90476        2.20862   1  17
        0.90476        2.43095   1  18
        0.95238       -0.62787   1   1
        0.95238       -0.37955   1   2
        0.95238       -0.07725   1   3
        0.95238       -0.07723   1   4
        0.95238        0.29470   1   5
        0.95238        0.32093   1   6
        0.95238        0.96601   1   7
        0.95238        0.96621   1   8
        0.95238        1.10019   1   9
        0.95238        1.21053   1  10
        0.95238        1.27224   1  11
        0.95238        1.27295   1  12
        0.95238        1.33399   1  13
        0.95238        1.35197   1  14
        0.95238        2.09312   1  15
        0.95238        2.09726   1  16
        0.95238        2.25226   1  17
        0.95238        2.39353   1  18
        1.00000       -0.62553   1   1
        1.00000       -0.38253   1   2
        1.00000       -0.07791   1   3
        1.00000       -0.07791   1   4
        1.00000        0.29511   1   5
        1.00000        0.31824   1   6
        1.00000        0.97108   1   7
        1.00000        0.97108   1   8
        1.00000        1.10678   1   9
        1.00000        1.21764   1  10
        1.00000        1.26818   1  11
        1.00000        1.26818   1  12
        1.00000        1.32332   1  13
        1.00000        1.34468   1  14
        1.00000        2.09500   1  15
        1.00000        2.09500   1  16
        1.00000        2.27311   1  17
        1.00000        2.37478   1  18
        1.00000       -0.62553   1   1
        1.00000       -0.38253   1   2
        1.00000       -0.07791   1   3
        1.00000       -0.07791   1   4
        1.00000        0.29511   1   5
        1.00000        0.31824   1   6
        1.00000        0.97108   1   7
        1.00000        0.97108   1   8
        1.00000        1.10678   1   9
        1.00000        1.21764   1  10
        1.00000        1.26818   1  11
        1.00000        1.26818   1  12
        1.00000        1.32332   1  13
        1.00000        1.34468   1  14
        1.00000        2.09500   1  15
        1.00000        2.09500   1  16
        1.00000        2.27311   1  17
        1.00000        2.37478   1  18
        1.05893       -0.62536   1   1
        1.05893       -0.38203   1   2
        1.05893       -0.08342   1   3
