 0.000000 -0.562116 1 1
 0.000000 -0.449505 1 2
 0.000000 -0.370966 1 3
 0.000000 -0.280042 1 4
 0.000000 -0.278375 1 5
 0.000000  0.298014 1 6
 0.000000  0.317835 1 7
 0.047619 -0.562205 1 1
 0.047619 -0.449525 1 2
 0.047619 -0.370965 1 3
 0.047619 -0.280009 1 4
 0.047619 -0.278341 1 5
 0.047619  0.298150 1 6
 0.047619  0.316225 1 7
 0.095238 -0.562465 1 1
 0.095238 -0.449580 1 2
 0.095238 -0.370976 1 3
 0.095238 -0.279929 1 4
 0.095238 -0.278260 1 5
 0.095238  0.298514 1 6
 0.095238  0.311843 1 7
 0.142857 -0.562842 1 1
 0.142857 -0.449652 1 2
 0.142857 -0.371000 1 3
 0.142857 -0.279809 1 4
 0.142857 -0.278146 1 5
 0.142857  0.299061 1 6
 0.142857  0.305784 1 7
 0.190476 -0.563259 1 1
 0.190476 -0.449721 1 2
 0.190476 -0.371037 1 3
 0.190476 -0.279647 1 4
 0.190476 -0.278019 1 5
 0.190476  0.299451 1 6
 0.190476  0.299725 1 7
 0.238095 -0.563627 1 1
 0.238095 -0.449767 1 2
 0.238095 -0.371083 1 3
 0.238095 -0.279431 1 4
 0.238095 -0.277903 1 5
 0.238095  0.294107 1 6
 0.238095  0.300408 1 7
 0.285714 -0.563861 1 1
 0.285714 -0.449779 1 2
 0.285714 -0.371135 1 3
 0.285714 -0.279132 1 4
 0.285714 -0.277818 1 5
 0.285714  0.290441 1 6
 0.285714  0.301075 1 7
 0.333333 -0.563900 1 1
 0.333333 -0.449755 1 2
 0.333333 -0.371190 1 3
 0.333333 -0.278718 1 4
 0.333333 -0.277783 1 5
 0.333333  0.288529 1 6
 0.333333  0.301730 1 7
 0.380952 -0.563723 1 1
 0.380952 -0.449706 1 2
 0.380952 -0.371240 1 3
 0.380952 -0.278161 1 4
 0.380952 -0.277805 1 5
 0.380952  0.288003 1 6
 0.380952  0.302454 1 7
 0.428571 -0.563347 1 1
 0.428571 -0.449646 1 2
 0.428571 -0.371281 1 3
 0.428571 -0.277881 1 4
 0.428571 -0.277458 1 5
 0.428571  0.288369 1 6
 0.428571  0.303386 1 7
 0.476190 -0.562828 1 1
 0.476190 -0.449590 1 2
 0.476190 -0.371310 1 3
 0.476190 -0.278001 1 4
 0.476190 -0.276628 1 5
 0.476190  0.289256 1 6
 0.476190  0.304667 1 7
 0.523810 -0.562244 1 1
 0.523810 -0.449547 1 2
 0.523810 -0.371330 1 3
 0.523810 -0.278149 1 4
 0.523810 -0.275718 1 5
 0.523810  0.290500 1 6
 0.523810  0.306358 1 7
 0.571429 -0.561681 1 1
 0.571429 -0.449522 1 2
 0.571429 -0.371344 1 3
 0.571429 -0.278312 1 4
 0.571429 -0.274793 1 5
 0.571429  0.292073 1 6
 0.571429  0.308392 1 7
 0.619048 -0.561213 1 1
 0.619048 -0.449513 1 2
 0.619048 -0.371361 1 3
 0.619048 -0.278478 1 4
 0.619048 -0.273923 1 5
 0.619048  0.293951 1 6
 0.619048  0.310551 1 7
 0.666667 -0.560891 1 1
 0.666667 -0.449514 1 2
 0.666667 -0.371388 1 3
 0.666667 -0.278644 1 4
 0.666667 -0.273172 1 5
 0.666667  0.296019 1 6
 0.666667  0.312520 1 7
 0.714286 -0.560733 1 1
 0.714286 -0.449520 1 2
 0.714286 -0.371429 1 3
 0.714286 -0.278807 1 4
 0.714286 -0.272586 1 5
 0.714286  0.298072 1 6
 0.714286  0.313978 1 7
 0.761905 -0.560728 1 1
 0.761905 -0.449524 1 2
 0.761905 -0.371483 1 3
 0.761905 -0.278969 1 4
 0.761905 -0.272187 1 5
 0.761905  0.299877 1 6
 0.761905  0.314712 1 7
 0.809524 -0.560841 1 1
 0.809524 -0.449525 1 2
 0.809524 -0.371548 1 3
 0.809524 -0.279125 1 4
 0.809524 -0.271966 1 5
 0.809524  0.301267 1 6
 0.809524  0.314696 1 7
 0.857143 -0.561017 1 1
 0.857143 -0.449523 1 2
 0.857143 -0.371614 1 3
 0.857143 -0.279268 1 4
 0.857143 -0.271888 1 5
 0.857143  0.302191 1 6
 0.857143  0.314110 1 7
 0.904762 -0.561199 1 1
 0.904762 -0.449519 1 2
 0.904762 -0.371673 1 3
 0.904762 -0.279385 1 4
 0.904762 -0.271894 1 5
 0.904762  0.302713 1 6
 0.904762  0.313285 1 7
 0.952381 -0.561334 1 1
 0.952381 -0.449514 1 2
 0.952381 -0.371714 1 3
 0.952381 -0.279465 1 4
 0.952381 -0.271926 1 5
 0.952381  0.302954 1 6
 0.952381  0.312595 1 7
 1.000000 -0.561385 1 1
 1.000000 -0.449511 1 2
 1.000000 -0.371731 1 3
 1.000000 -0.279496 1 4
 1.000000 -0.271939 1 5
 1.000000  0.303025 1 6
 1.000000  0.312328 1 7
 1.000000 -0.561385 1 1
 1.000000 -0.449511 1 2
 1.000000 -0.371731 1 3
 1.000000 -0.279496 1 4
 1.000000 -0.271939 1 5
 1.000000  0.303025 1 6
 1.000000  0.312328 1 7
 1.058926 -0.561272 1 1
 1.058926 -0.449523 1 2
 1.058926 -0.371716 1 3
 1.058926 -0.279436 1 4
 1.058926 -0.271906 1 5
 1.058926  0.302821 1 6
 1.058926  0.312445 1 7
 1.117851 -0.560938 1 1
 1.117851 -0.449556 1 2
 1.117851 -0.371676 1 3
 1.117851 -0.279272 1 4
 1.117851 -0.271806 1 5
 1.117851  0.302278 1 6
 1.117851  0.312777 1 7
 1.176777 -0.560407 1 1
 1.176777 -0.449600 1 2
 1.176777 -0.371616 1 3
 1.176777 -0.279041 1 4
 1.176777 -0.271653 1 5
 1.176777  0.301573 1 6
 1.176777  0.313246 1 7
 1.235702 -0.559723 1 1
 1.235702 -0.449644 1 2
 1.235702 -0.371542 1 3
 1.235702 -0.278792 1 4
 1.235702 -0.271473 1 5
 1.235702  0.300837 1 6
 1.235702  0.313693 1 7
 1.294628 -0.558945 1 1
 1.294628 -0.449678 1 2
 1.294628 -0.371459 1 3
 1.294628 -0.278572 1 4
 1.294628 -0.271302 1 5
 1.294628  0.300039 1 6
 1.294628  0.313867 1 7
 1.353553 -0.558152 1 1
 1.353553 -0.449698 1 2
 1.353553 -0.371372 1 3
 1.353553 -0.278426 1 4
 1.353553 -0.271172 1 5
 1.353553  0.298994 1 6
 1.353553  0.313477 1 7
 1.353553 -0.559022 1 1
 1.353553 -0.449170 1 2
 1.353553 -0.370208 1 3
 1.353553 -0.277238 1 4
 1.353553 -0.273594 1 5
 1.353553  0.303052 1 6
 1.353553  0.305511 1 7
 1.401765 -0.557758 1 1
 1.401765 -0.449240 1 2
 1.401765 -0.370104 1 3
 1.401765 -0.277036 1 4
 1.401765 -0.273657 1 5
 1.401765  0.302658 1 6
 1.401765  0.303924 1 7
 1.449977 -0.556467 1 1
 1.449977 -0.449307 1 2
 1.449977 -0.369972 1 3
 1.449977 -0.276851 1 4
 1.449977 -0.273662 1 5
 1.449977  0.302471 1 6
 1.449977  0.302524 1 7
 1.498189 -0.555270 1 1
 1.498189 -0.449366 1 2
 1.498189 -0.369832 1 3
 1.498189 -0.276696 1 4
 1.498189 -0.273629 1 5
 1.498189  0.300973 1 6
 1.498189  0.302543 1 7
 1.546401 -0.554298 1 1
 1.546401 -0.449415 1 2
 1.546401 -0.369705 1 3
 1.546401 -0.276579 1 4
 1.546401 -0.273591 1 5
 1.546401  0.299195 1 6
 1.546401  0.302877 1 7
 1.594613 -0.553673 1 1
 1.594613 -0.449452 1 2
 1.594613 -0.369612 1 3
 1.594613 -0.276501 1 4
 1.594613 -0.273588 1 5
 1.594613  0.297358 1 6
 1.594613  0.303438 1 7
 1.642824 -0.553487 1 1
 1.642824 -0.449476 1 2
 1.642824 -0.369570 1 3
 1.642824 -0.276459 1 4
 1.642824 -0.273662 1 5
 1.642824  0.295760 1 6
 1.642824  0.304145 1 7
 1.691036 -0.553784 1 1
 1.691036 -0.449492 1 2
 1.691036 -0.369587 1 3
 1.691036 -0.276450 1 4
 1.691036 -0.273845 1 5
 1.691036  0.294652 1 6
 1.691036  0.304891 1 7
 1.739248 -0.554548 1 1
 1.739248 -0.449507 1 2
 1.739248 -0.369663 1 3
 1.739248 -0.276468 1 4
 1.739248 -0.274159 1 5
 1.739248  0.294067 1 6
 1.739248  0.305559 1 7
 1.787460 -0.555707 1 1
 1.787460 -0.449530 1 2
 1.787460 -0.369791 1 3
 1.787460 -0.276511 1 4
 1.787460 -0.274604 1 5
 1.787460  0.293774 1 6
 1.787460  0.306039 1 7
 1.835672 -0.557137 1 1
 1.835672 -0.449568 1 2
 1.835672 -0.369959 1 3
 1.835672 -0.276578 1 4
 1.835672 -0.275164 1 5
 1.835672  0.293363 1 6
 1.835672  0.306252 1 7
 1.883883 -0.558684 1 1
 1.883883 -0.449624 1 2
 1.883883 -0.370150 1 3
 1.883883 -0.276673 1 4
 1.883883 -0.275807 1 5
 1.883883  0.292448 1 6
 1.883883  0.306154 1 7
 1.932095 -0.560188 1 1
 1.932095 -0.449694 1 2
 1.932095 -0.370347 1 3
 1.932095 -0.276798 1 4
 1.932095 -0.276490 1 5
 1.932095  0.290893 1 6
 1.932095  0.305740 1 7
 1.980307 -0.561503 1 1
 1.980307 -0.449768 1 2
 1.980307 -0.370535 1 3
 1.980307 -0.277173 1 4
 1.980307 -0.276952 1 5
 1.980307  0.288967 1 6
 1.980307  0.305044 1 7
 2.028519 -0.562518 1 1
 2.028519 -0.449831 1 2
 2.028519 -0.370699 1 3
 2.028519 -0.277814 1 4
 2.028519 -0.277136 1 5
 2.028519  0.287341 1 6
 2.028519  0.304127 1 7
 2.076731 -0.563175 1 1
 2.076731 -0.449868 1 2
 2.076731 -0.370830 1 3
 2.076731 -0.278386 1 4
 2.076731 -0.277342 1 5
 2.076731  0.286907 1 6
 2.076731  0.303069 1 7
 2.124943 -0.563470 1 1
 2.124943 -0.449869 1 2
 2.124943 -0.370924 1 3
 2.124943 -0.278871 1 4
 2.124943 -0.277559 1 5
 2.124943  0.288459 1 6
 2.124943  0.301958 1 7
 2.173154 -0.563449 1 1
 2.173154 -0.449830 1 2
 2.173154 -0.370978 1 3
 2.173154 -0.279263 1 4
 2.173154 -0.277773 1 5
 2.173154  0.292342 1 6
 2.173154  0.300879 1 7
 2.221366 -0.563200 1 1
 2.221366 -0.449758 1 2
 2.221366 -0.371000 1 3
 2.221366 -0.279565 1 4
 2.221366 -0.277970 1 5
 2.221366  0.298220 1 6
 2.221366  0.299909 1 7
 2.269578 -0.562837 1 1
 2.269578 -0.449670 1 2
 2.269578 -0.370998 1 3
 2.269578 -0.279784 1 4
 2.269578 -0.278139 1 5
 2.269578  0.299099 1 6
 2.269578  0.305098 1 7
 2.317790 -0.562474 1 1
 2.317790 -0.449586 1 2
 2.317790 -0.370985 1 3
 2.317790 -0.279932 1 4
 2.317790 -0.278267 1 5
 2.317790  0.298501 1 6
 2.317790  0.311549 1 7
 2.366002 -0.562211 1 1
 2.366002 -0.449526 1 2
 2.366002 -0.370972 1 3
 2.366002 -0.280015 1 4
 2.366002 -0.278347 1 5
 2.366002  0.298134 1 6
 2.366002  0.316145 1 7
 2.414214 -0.562116 1 1
 2.414214 -0.449505 1 2
 2.414214 -0.370966 1 3
 2.414214 -0.280042 1 4
